TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2019-W16;CH024;Y85T89;M;;1
2019-W16;CH024;Y_GE90;T;;12
2019-W16;CH024;Y_GE90;F;;5
2019-W16;CH024;Y_GE90;M;;7
2019-W16;CH025;_T;T;;12
2019-W16;CH025;_T;F;;7
2019-W16;CH025;_T;M;;5
2019-W16;CH025;Y45T49;T;;1
2019-W16;CH025;Y45T49;M;;1
2019-W16;CH025;Y65T69;T;;1
2019-W16;CH025;Y65T69;F;;1
2019-W16;CH025;Y70T74;T;;1
2019-W16;CH025;Y70T74;F;;1
2019-W16;CH025;Y75T79;T;;1
2019-W16;CH025;Y75T79;M;;1
2019-W16;CH025;Y80T84;T;;3
2019-W16;CH025;Y80T84;F;;1
2019-W16;CH025;Y80T84;M;;2
2019-W16;CH025;Y_GE90;T;;5
2019-W16;CH025;Y_GE90;F;;4
2019-W16;CH025;Y_GE90;M;;1
2019-W16;CH031;_T;T;;40
2019-W16;CH031;_T;F;;19
2019-W16;CH031;_T;M;;21
2019-W16;CH031;Y25T29;T;;1
2019-W16;CH031;Y25T29;F;;1
2019-W16;CH031;Y40T44;T;;1
2019-W16;CH031;Y40T44;M;;1
2019-W16;CH031;Y50T54;T;;1
2019-W16;CH031;Y50T54;M;;1
2019-W16;CH031;Y65T69;T;;2
2019-W16;CH031;Y65T69;F;;1
2019-W16;CH031;Y65T69;M;;1
2019-W16;CH031;Y70T74;T;;2
2019-W16;CH031;Y70T74;M;;2
2019-W16;CH031;Y75T79;T;;6
2019-W16;CH031;Y75T79;F;;3
2019-W16;CH031;Y75T79;M;;3
2019-W16;CH031;Y80T84;T;;8
2019-W16;CH031;Y80T84;F;;3
2019-W16;CH031;Y80T84;M;;5
2019-W16;CH031;Y85T89;T;;9
2019-W16;CH031;Y85T89;F;;6
2019-W16;CH031;Y85T89;M;;3
2019-W16;CH031;Y_GE90;T;;10
2019-W16;CH031;Y_GE90;F;;5
2019-W16;CH031;Y_GE90;M;;5
2019-W16;CH032;_T;T;;49
2019-W16;CH032;_T;F;;24
2019-W16;CH032;_T;M;;25
2019-W16;CH032;Y45T49;T;;1
2019-W16;CH032;Y45T49;M;;1
2019-W16;CH032;Y55T59;T;;2
2019-W16;CH032;Y55T59;F;;1
2019-W16;CH032;Y55T59;M;;1
2019-W16;CH032;Y60T64;T;;1
2019-W16;CH032;Y60T64;M;;1
2019-W16;CH032;Y65T69;T;;1
2019-W16;CH032;Y65T69;F;;1
2019-W16;CH032;Y70T74;T;;5
2019-W16;CH032;Y70T74;F;;1
2019-W16;CH032;Y70T74;M;;4
2019-W16;CH032;Y75T79;T;;8
2019-W16;CH032;Y75T79;F;;1
2019-W16;CH032;Y75T79;M;;7
2019-W16;CH032;Y80T84;T;;8
2019-W16;CH032;Y80T84;F;;5
2019-W16;CH032;Y80T84;M;;3
2019-W16;CH032;Y85T89;T;;10
2019-W16;CH032;Y85T89;F;;8
2019-W16;CH032;Y85T89;M;;2
2019-W16;CH032;Y_GE90;T;;13
2019-W16;CH032;Y_GE90;F;;7
2019-W16;CH032;Y_GE90;M;;6
2019-W16;CH033;_T;T;;73
2019-W16;CH033;_T;F;;37
2019-W16;CH033;_T;M;;36
2019-W16;CH033;Y0T4;T;;2
2019-W16;CH033;Y0T4;F;;1
2019-W16;CH033;Y0T4;M;;1
2019-W16;CH033;Y30T34;T;;1
2019-W16;CH033;Y30T34;F;;1
2019-W16;CH033;Y35T39;T;;1
2019-W16;CH033;Y35T39;F;;1
2019-W16;CH033;Y45T49;T;;1
2019-W16;CH033;Y45T49;M;;1
2019-W16;CH033;Y50T54;T;;4
2019-W16;CH033;Y50T54;F;;2
2019-W16;CH033;Y50T54;M;;2
2019-W16;CH033;Y55T59;T;;3
2019-W16;CH033;Y55T59;F;;1
2019-W16;CH033;Y55T59;M;;2
2019-W16;CH033;Y60T64;T;;1
2019-W16;CH033;Y60T64;F;;1
2019-W16;CH033;Y65T69;T;;7
2019-W16;CH033;Y65T69;F;;3
2019-W16;CH033;Y65T69;M;;4
2019-W16;CH033;Y70T74;T;;3
2019-W16;CH033;Y70T74;F;;3
2019-W16;CH033;Y75T79;T;;10
2019-W16;CH033;Y75T79;F;;2
2019-W16;CH033;Y75T79;M;;8
2019-W16;CH033;Y80T84;T;;10
2019-W16;CH033;Y80T84;F;;6
2019-W16;CH033;Y80T84;M;;4
2019-W16;CH033;Y85T89;T;;15
2019-W16;CH033;Y85T89;F;;6
2019-W16;CH033;Y85T89;M;;9
2019-W16;CH033;Y_GE90;T;;15
2019-W16;CH033;Y_GE90;F;;10
2019-W16;CH033;Y_GE90;M;;5
2019-W16;CH040;_T;T;;230
2019-W16;CH040;_T;F;;121
2019-W16;CH040;_T;M;;109
2019-W16;CH040;Y0T4;T;;2
2019-W16;CH040;Y0T4;F;;1
2019-W16;CH040;Y0T4;M;;1
2019-W16;CH040;Y10T14;T;;1
2019-W16;CH040;Y10T14;F;;1
2019-W16;CH040;Y40T44;T;;2
2019-W16;CH040;Y40T44;F;;1
2019-W16;CH040;Y40T44;M;;1
2019-W16;CH040;Y45T49;T;;2
2019-W16;CH040;Y45T49;F;;1
2019-W16;CH040;Y45T49;M;;1
2019-W16;CH040;Y50T54;T;;2
2019-W16;CH040;Y50T54;F;;2
2019-W16;CH040;Y55T59;T;;8
2019-W16;CH040;Y55T59;F;;2
2019-W16;CH040;Y55T59;M;;6
2019-W16;CH040;Y60T64;T;;10
2019-W16;CH040;Y60T64;F;;3
2019-W16;CH040;Y60T64;M;;7
2019-W16;CH040;Y65T69;T;;12
2019-W16;CH040;Y65T69;F;;4
2019-W16;CH040;Y65T69;M;;8
2019-W16;CH040;Y70T74;T;;19
2019-W16;CH040;Y70T74;F;;8
2019-W16;CH040;Y70T74;M;;11
2019-W16;CH040;Y75T79;T;;23
2019-W16;CH040;Y75T79;F;;7
2019-W16;CH040;Y75T79;M;;16
2019-W16;CH040;Y80T84;T;;34
2019-W16;CH040;Y80T84;F;;15
2019-W16;CH040;Y80T84;M;;19
2019-W16;CH040;Y85T89;T;;52
2019-W16;CH040;Y85T89;F;;26
2019-W16;CH040;Y85T89;M;;26
2019-W16;CH040;Y_GE90;T;;63
2019-W16;CH040;Y_GE90;F;;50
2019-W16;CH040;Y_GE90;M;;13
2019-W16;CH051;_T;T;;9
2019-W16;CH051;_T;F;;3
2019-W16;CH051;_T;M;;6
2019-W16;CH051;Y45T49;T;;1
2019-W16;CH051;Y45T49;M;;1
2019-W16;CH051;Y70T74;T;;3
2019-W16;CH051;Y70T74;M;;3
2019-W16;CH051;Y85T89;T;;3
2019-W16;CH051;Y85T89;F;;1
2019-W16;CH051;Y85T89;M;;2
2019-W16;CH051;Y_GE90;T;;2
2019-W16;CH051;Y_GE90;F;;2
2019-W16;CH052;_T;T;;13
2019-W16;CH052;_T;F;;8
2019-W16;CH052;_T;M;;5
2019-W16;CH052;Y55T59;T;;1
2019-W16;CH052;Y55T59;F;;1
2019-W16;CH052;Y60T64;T;;1
2019-W16;CH052;Y60T64;F;;1
2019-W16;CH052;Y65T69;T;;1
2019-W16;CH052;Y65T69;F;;1
2019-W16;CH052;Y75T79;T;;2
2019-W16;CH052;Y75T79;F;;1
2019-W16;CH052;Y75T79;M;;1
2019-W16;CH052;Y80T84;T;;2
2019-W16;CH052;Y80T84;M;;2
2019-W16;CH052;Y85T89;T;;3
2019-W16;CH052;Y85T89;F;;1
2019-W16;CH052;Y85T89;M;;2
2019-W16;CH052;Y_GE90;T;;3
2019-W16;CH052;Y_GE90;F;;3
2019-W16;CH053;_T;T;;15
2019-W16;CH053;_T;F;;8
2019-W16;CH053;_T;M;;7
2019-W16;CH053;Y55T59;T;;1
2019-W16;CH053;Y55T59;F;;1
2019-W16;CH053;Y60T64;T;;1
2019-W16;CH053;Y60T64;M;;1
2019-W16;CH053;Y65T69;T;;2
2019-W16;CH053;Y65T69;F;;1
2019-W16;CH053;Y65T69;M;;1
2019-W16;CH053;Y75T79;T;;1
2019-W16;CH053;Y75T79;M;;1
2019-W16;CH053;Y80T84;T;;1
2019-W16;CH053;Y80T84;F;;1
2019-W16;CH053;Y85T89;T;;4
2019-W16;CH053;Y85T89;F;;3
2019-W16;CH053;Y85T89;M;;1
2019-W16;CH053;Y_GE90;T;;5
2019-W16;CH053;Y_GE90;F;;2
2019-W16;CH053;Y_GE90;M;;3
2019-W16;CH054;_T;T;;1
2019-W16;CH054;_T;F;;1
2019-W16;CH054;Y_GE90;T;;1
2019-W16;CH054;Y_GE90;F;;1
2019-W16;CH055;_T;T;;82
2019-W16;CH055;_T;F;;44
2019-W16;CH055;_T;M;;38
2019-W16;CH055;Y0T4;T;;1
2019-W16;CH055;Y0T4;M;;1
2019-W16;CH055;Y35T39;T;;1
2019-W16;CH055;Y35T39;M;;1
2019-W16;CH055;Y40T44;T;;1
2019-W16;CH055;Y40T44;M;;1
2019-W16;CH055;Y45T49;T;;1
2019-W16;CH055;Y45T49;F;;1
2019-W16;CH055;Y50T54;T;;3
2019-W16;CH055;Y50T54;M;;3
2019-W16;CH055;Y55T59;T;;3
2019-W16;CH055;Y55T59;F;;1
2019-W16;CH055;Y55T59;M;;2
2019-W16;CH055;Y60T64;T;;4
2019-W16;CH055;Y60T64;F;;1
2019-W16;CH055;Y60T64;M;;3
2019-W16;CH055;Y65T69;T;;3
2019-W16;CH055;Y65T69;F;;1
2019-W16;CH055;Y65T69;M;;2
2019-W16;CH055;Y70T74;T;;7
2019-W16;CH055;Y70T74;F;;3
2019-W16;CH055;Y70T74;M;;4
2019-W16;CH055;Y75T79;T;;10
2019-W16;CH055;Y75T79;F;;6
2019-W16;CH055;Y75T79;M;;4
2019-W16;CH055;Y80T84;T;;9
2019-W16;CH055;Y80T84;F;;4
2019-W16;CH055;Y80T84;M;;5
2019-W16;CH055;Y85T89;T;;17
2019-W16;CH055;Y85T89;F;;15
2019-W16;CH055;Y85T89;M;;2
2019-W16;CH055;Y_GE90;T;;22
2019-W16;CH055;Y_GE90;F;;12
2019-W16;CH055;Y_GE90;M;;10
2019-W16;CH056;_T;T;;37
2019-W16;CH056;_T;F;;24
2019-W16;CH056;_T;M;;13
2019-W16;CH056;Y50T54;T;;2
2019-W16;CH056;Y50T54;F;;1
2019-W16;CH056;Y50T54;M;;1
2019-W16;CH056;Y60T64;T;;1
2019-W16;CH056;Y60T64;M;;1
2019-W16;CH056;Y65T69;T;;3
2019-W16;CH056;Y65T69;F;;2
2019-W16;CH056;Y65T69;M;;1
2019-W16;CH056;Y70T74;T;;4
2019-W16;CH056;Y70T74;F;;3
2019-W16;CH056;Y70T74;M;;1
2019-W16;CH056;Y75T79;T;;2
2019-W16;CH056;Y75T79;F;;2
2019-W16;CH056;Y80T84;T;;7
2019-W16;CH056;Y80T84;F;;4
2019-W16;CH056;Y80T84;M;;3
2019-W16;CH056;Y85T89;T;;8
2019-W16;CH056;Y85T89;F;;6
2019-W16;CH056;Y85T89;M;;2
2019-W16;CH056;Y_GE90;T;;10
2019-W16;CH056;Y_GE90;F;;6
2019-W16;CH056;Y_GE90;M;;4
2019-W16;CH057;_T;T;;42
2019-W16;CH057;_T;F;;23
2019-W16;CH057;_T;M;;19
2019-W16;CH057;Y25T29;T;;1
2019-W16;CH057;Y25T29;M;;1
2019-W16;CH057;Y30T34;T;;1
2019-W16;CH057;Y30T34;M;;1
2019-W16;CH057;Y35T39;T;;1
2019-W16;CH057;Y35T39;M;;1
2019-W16;CH057;Y50T54;T;;2
2019-W16;CH057;Y50T54;M;;2
2019-W16;CH057;Y55T59;T;;2
2019-W16;CH057;Y55T59;F;;1
2019-W16;CH057;Y55T59;M;;1
2019-W16;CH057;Y60T64;T;;2
2019-W16;CH057;Y60T64;F;;2
2019-W16;CH057;Y65T69;T;;1
2019-W16;CH057;Y65T69;F;;1
2019-W16;CH057;Y70T74;T;;2
2019-W16;CH057;Y70T74;M;;2
2019-W16;CH057;Y75T79;T;;8
2019-W16;CH057;Y75T79;F;;4
2019-W16;CH057;Y75T79;M;;4
2019-W16;CH057;Y80T84;T;;8
2019-W16;CH057;Y80T84;F;;3
2019-W16;CH057;Y80T84;M;;5
2019-W16;CH057;Y85T89;T;;9
2019-W16;CH057;Y85T89;F;;7
2019-W16;CH057;Y85T89;M;;2
2019-W16;CH057;Y_GE90;T;;5
2019-W16;CH057;Y_GE90;F;;5
2019-W16;CH061;_T;T;;50
2019-W16;CH061;_T;F;;26
2019-W16;CH061;_T;M;;24
2019-W16;CH061;Y55T59;T;;2
2019-W16;CH061;Y55T59;F;;2
2019-W16;CH061;Y60T64;T;;3
2019-W16;CH061;Y60T64;F;;1
2019-W16;CH061;Y60T64;M;;2
2019-W16;CH061;Y65T69;T;;2
2019-W16;CH061;Y65T69;F;;1
2019-W16;CH061;Y65T69;M;;1
2019-W16;CH061;Y70T74;T;;4
2019-W16;CH061;Y70T74;F;;1
2019-W16;CH061;Y70T74;M;;3
2019-W16;CH061;Y75T79;T;;6
2019-W16;CH061;Y75T79;F;;2
2019-W16;CH061;Y75T79;M;;4
2019-W16;CH061;Y80T84;T;;5
2019-W16;CH061;Y80T84;M;;5
2019-W16;CH061;Y85T89;T;;11
2019-W16;CH061;Y85T89;F;;9
2019-W16;CH061;Y85T89;M;;2
2019-W16;CH061;Y_GE90;T;;17
2019-W16;CH061;Y_GE90;F;;10
2019-W16;CH061;Y_GE90;M;;7
2019-W16;CH062;_T;T;;5
2019-W16;CH062;_T;F;;2
2019-W16;CH062;_T;M;;3
2019-W16;CH062;Y65T69;T;;1
2019-W16;CH062;Y65T69;M;;1
2019-W16;CH062;Y80T84;T;;1
2019-W16;CH062;Y80T84;M;;1
2019-W16;CH062;Y85T89;T;;1
2019-W16;CH062;Y85T89;F;;1
2019-W16;CH062;Y_GE90;T;;2
2019-W16;CH062;Y_GE90;F;;1
2019-W16;CH062;Y_GE90;M;;1
2019-W16;CH063;_T;T;;19
2019-W16;CH063;_T;F;;9
2019-W16;CH063;_T;M;;10
2019-W16;CH063;Y55T59;T;;2
2019-W16;CH063;Y55T59;M;;2
2019-W16;CH063;Y60T64;T;;3
2019-W16;CH063;Y60T64;F;;2
2019-W16;CH063;Y60T64;M;;1
2019-W16;CH063;Y65T69;T;;3
2019-W16;CH063;Y65T69;M;;3
2019-W16;CH063;Y70T74;T;;1
2019-W16;CH063;Y70T74;M;;1
2019-W16;CH063;Y80T84;T;;3
2019-W16;CH063;Y80T84;F;;2
2019-W16;CH063;Y80T84;M;;1
2019-W16;CH063;Y85T89;T;;1
2019-W16;CH063;Y85T89;M;;1
2019-W16;CH063;Y_GE90;T;;6
2019-W16;CH063;Y_GE90;F;;5
2019-W16;CH063;Y_GE90;M;;1
2019-W16;CH064;_T;T;;10
2019-W16;CH064;_T;F;;1
2019-W16;CH064;_T;M;;9
2019-W16;CH064;Y25T29;T;;1
2019-W16;CH064;Y25T29;M;;1
2019-W16;CH064;Y70T74;T;;1
2019-W16;CH064;Y70T74;M;;1
2019-W16;CH064;Y80T84;T;;2
2019-W16;CH064;Y80T84;M;;2
2019-W16;CH064;Y85T89;T;;5
2019-W16;CH064;Y85T89;F;;1
2019-W16;CH064;Y85T89;M;;4
2019-W16;CH064;Y_GE90;T;;1
2019-W16;CH064;Y_GE90;M;;1
2019-W16;CH065;_T;T;;8
2019-W16;CH065;_T;F;;1
2019-W16;CH065;_T;M;;7
2019-W16;CH065;Y0T4;T;;1
2019-W16;CH065;Y0T4;M;;1
2019-W16;CH065;Y70T74;T;;1
2019-W16;CH065;Y70T74;M;;1
2019-W16;CH065;Y75T79;T;;1
2019-W16;CH065;Y75T79;M;;1
2019-W16;CH065;Y80T84;T;;1
2019-W16;CH065;Y80T84;M;;1
2019-W16;CH065;Y85T89;T;;3
2019-W16;CH065;Y85T89;F;;1
2019-W16;CH065;Y85T89;M;;2
2019-W16;CH065;Y_GE90;T;;1
2019-W16;CH065;Y_GE90;M;;1
2019-W16;CH066;_T;T;;15
2019-W16;CH066;_T;F;;6
2019-W16;CH066;_T;M;;9
2019-W16;CH066;Y50T54;T;;1
2019-W16;CH066;Y50T54;M;;1
2019-W16;CH066;Y60T64;T;;1
2019-W16;CH066;Y60T64;M;;1
2019-W16;CH066;Y75T79;T;;1
2019-W16;CH066;Y75T79;M;;1
2019-W16;CH066;Y80T84;T;;5
2019-W16;CH066;Y80T84;F;;3
2019-W16;CH066;Y80T84;M;;2
2019-W16;CH066;Y85T89;T;;2
2019-W16;CH066;Y85T89;F;;1
2019-W16;CH066;Y85T89;M;;1
2019-W16;CH066;Y_GE90;T;;5
2019-W16;CH066;Y_GE90;F;;2
2019-W16;CH066;Y_GE90;M;;3
2019-W16;CH070;_T;T;;63
2019-W16;CH070;_T;F;;36
2019-W16;CH070;_T;M;;27
2019-W16;CH070;Y35T39;T;;2
2019-W16;CH070;Y35T39;F;;1
2019-W16;CH070;Y35T39;M;;1
2019-W16;CH070;Y55T59;T;;2
2019-W16;CH070;Y55T59;F;;1
2019-W16;CH070;Y55T59;M;;1
2019-W16;CH070;Y60T64;T;;3
2019-W16;CH070;Y60T64;M;;3
2019-W16;CH070;Y65T69;T;;5
2019-W16;CH070;Y65T69;F;;2
2019-W16;CH070;Y65T69;M;;3
2019-W16;CH070;Y70T74;T;;2
2019-W16;CH070;Y70T74;F;;2
2019-W16;CH070;Y75T79;T;;9
2019-W16;CH070;Y75T79;F;;5
2019-W16;CH070;Y75T79;M;;4
2019-W16;CH070;Y80T84;T;;10
2019-W16;CH070;Y80T84;F;;6
2019-W16;CH070;Y80T84;M;;4
2019-W16;CH070;Y85T89;T;;13
2019-W16;CH070;Y85T89;F;;7
2019-W16;CH070;Y85T89;M;;6
2019-W16;CH070;Y_GE90;T;;17
2019-W16;CH070;Y_GE90;F;;12
2019-W16;CH070;Y_GE90;M;;5
2019-W17;CH;_T;T;;1233
2019-W17;CH;_T;F;;620
2019-W17;CH;_T;M;;613
2019-W17;CH;Y0T4;T;;3
2019-W17;CH;Y0T4;F;;3
2019-W17;CH;Y5T9;T;;1
2019-W17;CH;Y5T9;F;;1
2019-W17;CH;Y15T19;T;;2
2019-W17;CH;Y15T19;M;;2
2019-W17;CH;Y20T24;T;;2
2019-W17;CH;Y20T24;M;;2
2019-W17;CH;Y25T29;T;;2
2019-W17;CH;Y25T29;F;;1
2019-W17;CH;Y25T29;M;;1
2019-W17;CH;Y30T34;T;;2
2019-W17;CH;Y30T34;M;;2
2019-W17;CH;Y35T39;T;;10
2019-W17;CH;Y35T39;F;;1
2019-W17;CH;Y35T39;M;;9
2019-W17;CH;Y40T44;T;;3
2019-W17;CH;Y40T44;F;;2
2019-W17;CH;Y40T44;M;;1
2019-W17;CH;Y45T49;T;;11
2019-W17;CH;Y45T49;F;;4
2019-W17;CH;Y45T49;M;;7
2019-W17;CH;Y50T54;T;;17
2019-W17;CH;Y50T54;F;;7
2019-W17;CH;Y50T54;M;;10
2019-W17;CH;Y55T59;T;;38
2019-W17;CH;Y55T59;F;;14
2019-W17;CH;Y55T59;M;;24
2019-W17;CH;Y60T64;T;;51
2019-W17;CH;Y60T64;F;;18
2019-W17;CH;Y60T64;M;;33
2019-W17;CH;Y65T69;T;;72
2019-W17;CH;Y65T69;F;;25
2019-W17;CH;Y65T69;M;;47
2019-W17;CH;Y70T74;T;;98
2019-W17;CH;Y70T74;F;;42
2019-W17;CH;Y70T74;M;;56
2019-W17;CH;Y75T79;T;;145
2019-W17;CH;Y75T79;F;;54
2019-W17;CH;Y75T79;M;;91
2019-W17;CH;Y80T84;T;;189
2019-W17;CH;Y80T84;F;;87
2019-W17;CH;Y80T84;M;;102
2019-W17;CH;Y85T89;T;;257
2019-W17;CH;Y85T89;F;;138
2019-W17;CH;Y85T89;M;;119
2019-W17;CH;Y_GE90;T;;330
2019-W17;CH;Y_GE90;F;;223
2019-W17;CH;Y_GE90;M;;107
2019-W17;CH011;_T;T;;105
2019-W17;CH011;_T;F;;52
2019-W17;CH011;_T;M;;53
2019-W17;CH011;Y30T34;T;;1
2019-W17;CH011;Y30T34;M;;1
2019-W17;CH011;Y45T49;T;;3
2019-W17;CH011;Y45T49;F;;1
2019-W17;CH011;Y45T49;M;;2
2019-W17;CH011;Y50T54;T;;1
2019-W17;CH011;Y50T54;F;;1
2019-W17;CH011;Y55T59;T;;4
2019-W17;CH011;Y55T59;F;;2
2019-W17;CH011;Y55T59;M;;2
2019-W17;CH011;Y60T64;T;;5
2019-W17;CH011;Y60T64;M;;5
2019-W17;CH011;Y70T74;T;;8
2019-W17;CH011;Y70T74;F;;4
2019-W17;CH011;Y70T74;M;;4
2019-W17;CH011;Y75T79;T;;13
2019-W17;CH011;Y75T79;F;;8
2019-W17;CH011;Y75T79;M;;5
2019-W17;CH011;Y80T84;T;;23
2019-W17;CH011;Y80T84;F;;9
2019-W17;CH011;Y80T84;M;;14
2019-W17;CH011;Y85T89;T;;22
2019-W17;CH011;Y85T89;F;;10
2019-W17;CH011;Y85T89;M;;12
2019-W17;CH011;Y_GE90;T;;25
2019-W17;CH011;Y_GE90;F;;17
2019-W17;CH011;Y_GE90;M;;8
2019-W17;CH012;_T;T;;60
2019-W17;CH012;_T;F;;33
2019-W17;CH012;_T;M;;27
2019-W17;CH012;Y5T9;T;;1
2019-W17;CH012;Y5T9;F;;1
2019-W17;CH012;Y15T19;T;;1
2019-W17;CH012;Y15T19;M;;1
2019-W17;CH012;Y35T39;T;;2
2019-W17;CH012;Y35T39;M;;2
2019-W17;CH012;Y50T54;T;;1
2019-W17;CH012;Y50T54;M;;1
2019-W17;CH012;Y55T59;T;;1
2019-W17;CH012;Y55T59;M;;1
2019-W17;CH012;Y60T64;T;;3
2019-W17;CH012;Y60T64;F;;3
2019-W17;CH012;Y65T69;T;;1
2019-W17;CH012;Y65T69;F;;1
2019-W17;CH012;Y70T74;T;;4
2019-W17;CH012;Y70T74;F;;1
2019-W17;CH012;Y70T74;M;;3
2019-W17;CH012;Y75T79;T;;8
2019-W17;CH012;Y75T79;F;;3
2019-W17;CH012;Y75T79;M;;5
2019-W17;CH012;Y80T84;T;;7
2019-W17;CH012;Y80T84;F;;4
2019-W17;CH012;Y80T84;M;;3
2019-W17;CH012;Y85T89;T;;14
2019-W17;CH012;Y85T89;F;;7
2019-W17;CH012;Y85T89;M;;7
2019-W17;CH012;Y_GE90;T;;17
2019-W17;CH012;Y_GE90;F;;13
2019-W17;CH012;Y_GE90;M;;4
2019-W17;CH013;_T;T;;61
2019-W17;CH013;_T;F;;40
2019-W17;CH013;_T;M;;21
2019-W17;CH013;Y20T24;T;;1
2019-W17;CH013;Y20T24;M;;1
2019-W17;CH013;Y45T49;T;;1
2019-W17;CH013;Y45T49;F;;1
2019-W17;CH013;Y50T54;T;;2
2019-W17;CH013;Y50T54;M;;2
2019-W17;CH013;Y55T59;T;;1
2019-W17;CH013;Y55T59;F;;1
2019-W17;CH013;Y60T64;T;;6
2019-W17;CH013;Y60T64;F;;3
2019-W17;CH013;Y60T64;M;;3
2019-W17;CH013;Y65T69;T;;6
2019-W17;CH013;Y65T69;F;;3
2019-W17;CH013;Y65T69;M;;3
2019-W17;CH013;Y70T74;T;;3
2019-W17;CH013;Y70T74;F;;1
2019-W17;CH013;Y70T74;M;;2
2019-W17;CH013;Y75T79;T;;5
2019-W17;CH013;Y75T79;F;;3
2019-W17;CH013;Y75T79;M;;2
2019-W17;CH013;Y80T84;T;;6
2019-W17;CH013;Y80T84;F;;3
2019-W17;CH013;Y80T84;M;;3
2019-W17;CH013;Y85T89;T;;11
2019-W17;CH013;Y85T89;F;;8
2019-W17;CH013;Y85T89;M;;3
2019-W17;CH013;Y_GE90;T;;19
2019-W17;CH013;Y_GE90;F;;17
2019-W17;CH013;Y_GE90;M;;2
2019-W17;CH021;_T;T;;169
2019-W17;CH021;_T;F;;87
2019-W17;CH021;_T;M;;82
2019-W17;CH021;Y20T24;T;;1
2019-W17;CH021;Y20T24;M;;1
2019-W17;CH021;Y35T39;T;;2
2019-W17;CH021;Y35T39;M;;2
2019-W17;CH021;Y45T49;T;;1
2019-W17;CH021;Y45T49;M;;1
2019-W17;CH021;Y50T54;T;;1
2019-W17;CH021;Y50T54;F;;1
2019-W17;CH021;Y55T59;T;;3
2019-W17;CH021;Y55T59;M;;3
2019-W17;CH021;Y60T64;T;;8
2019-W17;CH021;Y60T64;F;;6
2019-W17;CH021;Y60T64;M;;2
2019-W17;CH021;Y65T69;T;;7
2019-W17;CH021;Y65T69;F;;3
2019-W17;CH021;Y65T69;M;;4
2019-W17;CH021;Y70T74;T;;15
2019-W17;CH021;Y70T74;F;;11
2019-W17;CH021;Y70T74;M;;4
2019-W17;CH021;Y75T79;T;;16
2019-W17;CH021;Y75T79;F;;5
2019-W17;CH021;Y75T79;M;;11
2019-W17;CH021;Y80T84;T;;24
2019-W17;CH021;Y80T84;F;;10
2019-W17;CH021;Y80T84;M;;14
2019-W17;CH021;Y85T89;T;;44
2019-W17;CH021;Y85T89;F;;22
2019-W17;CH021;Y85T89;M;;22
2019-W17;CH021;Y_GE90;T;;47
2019-W17;CH021;Y_GE90;F;;29
2019-W17;CH021;Y_GE90;M;;18
2019-W17;CH022;_T;T;;44
2019-W17;CH022;_T;F;;25
2019-W17;CH022;_T;M;;19
2019-W17;CH022;Y40T44;T;;1
2019-W17;CH022;Y40T44;M;;1
2019-W17;CH022;Y50T54;T;;1
2019-W17;CH022;Y50T54;M;;1
2019-W17;CH022;Y55T59;T;;2
2019-W17;CH022;Y55T59;F;;2
2019-W17;CH022;Y60T64;T;;2
2019-W17;CH022;Y60T64;M;;2
2019-W17;CH022;Y65T69;T;;4
2019-W17;CH022;Y65T69;F;;2
2019-W17;CH022;Y65T69;M;;2
2019-W17;CH022;Y70T74;T;;4
2019-W17;CH022;Y70T74;F;;1
2019-W17;CH022;Y70T74;M;;3
2019-W17;CH022;Y75T79;T;;6
2019-W17;CH022;Y75T79;F;;2
2019-W17;CH022;Y75T79;M;;4
2019-W17;CH022;Y80T84;T;;8
2019-W17;CH022;Y80T84;F;;5
2019-W17;CH022;Y80T84;M;;3
2019-W17;CH022;Y85T89;T;;10
2019-W17;CH022;Y85T89;F;;8
2019-W17;CH022;Y85T89;M;;2
2019-W17;CH022;Y_GE90;T;;6
2019-W17;CH022;Y_GE90;F;;5
2019-W17;CH022;Y_GE90;M;;1
2019-W17;CH023;_T;T;;61
2019-W17;CH023;_T;F;;34
2019-W17;CH023;_T;M;;27
2019-W17;CH023;Y45T49;T;;1
2019-W17;CH023;Y45T49;M;;1
2019-W17;CH023;Y55T59;T;;2
2019-W17;CH023;Y55T59;F;;1
2019-W17;CH023;Y55T59;M;;1
2019-W17;CH023;Y65T69;T;;6
2019-W17;CH023;Y65T69;F;;2
2019-W17;CH023;Y65T69;M;;4
2019-W17;CH023;Y70T74;T;;9
2019-W17;CH023;Y70T74;F;;4
2019-W17;CH023;Y70T74;M;;5
2019-W17;CH023;Y75T79;T;;9
2019-W17;CH023;Y75T79;F;;3
2019-W17;CH023;Y75T79;M;;6
2019-W17;CH023;Y80T84;T;;4
2019-W17;CH023;Y80T84;F;;3
2019-W17;CH023;Y80T84;M;;1
2019-W17;CH023;Y85T89;T;;10
2019-W17;CH023;Y85T89;F;;5
2019-W17;CH023;Y85T89;M;;5
2019-W17;CH023;Y_GE90;T;;20
2019-W17;CH023;Y_GE90;F;;16
2019-W17;CH023;Y_GE90;M;;4
2019-W17;CH024;_T;T;;27
2019-W17;CH024;_T;F;;12
2019-W17;CH024;_T;M;;15
2019-W17;CH024;Y45T49;T;;1
2019-W17;CH024;Y45T49;M;;1
2019-W17;CH024;Y55T59;T;;1
2019-W17;CH024;Y55T59;M;;1
2019-W17;CH024;Y60T64;T;;1
