TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2020-W07;CH012;Y65T69;T;P;5
2020-W07;CH012;Y65T69;F;P;4
2020-W07;CH012;Y65T69;M;P;1
2020-W07;CH012;Y70T74;T;P;7
2020-W07;CH012;Y70T74;F;P;4
2020-W07;CH012;Y70T74;M;P;3
2020-W07;CH012;Y75T79;T;P;6
2020-W07;CH012;Y75T79;F;P;1
2020-W07;CH012;Y75T79;M;P;5
2020-W07;CH012;Y80T84;T;P;9
2020-W07;CH012;Y80T84;F;P;4
2020-W07;CH012;Y80T84;M;P;5
2020-W07;CH012;Y85T89;T;P;11
2020-W07;CH012;Y85T89;F;P;5
2020-W07;CH012;Y85T89;M;P;6
2020-W07;CH012;Y_GE90;T;P;14
2020-W07;CH012;Y_GE90;F;P;9
2020-W07;CH012;Y_GE90;M;P;5
2020-W07;CH013;_T;T;P;83
2020-W07;CH013;_T;F;P;40
2020-W07;CH013;_T;M;P;43
2020-W07;CH013;Y0T4;T;P;1
2020-W07;CH013;Y0T4;M;P;1
2020-W07;CH013;Y45T49;T;P;1
2020-W07;CH013;Y45T49;F;P;1
2020-W07;CH013;Y50T54;T;P;1
2020-W07;CH013;Y50T54;M;P;1
2020-W07;CH013;Y55T59;T;P;4
2020-W07;CH013;Y55T59;M;P;4
2020-W07;CH013;Y60T64;T;P;4
2020-W07;CH013;Y60T64;F;P;3
2020-W07;CH013;Y60T64;M;P;1
2020-W07;CH013;Y65T69;T;P;7
2020-W07;CH013;Y65T69;F;P;2
2020-W07;CH013;Y65T69;M;P;5
2020-W07;CH013;Y70T74;T;P;5
2020-W07;CH013;Y70T74;F;P;2
2020-W07;CH013;Y70T74;M;P;3
2020-W07;CH013;Y75T79;T;P;9
2020-W07;CH013;Y75T79;F;P;5
2020-W07;CH013;Y75T79;M;P;4
2020-W07;CH013;Y80T84;T;P;12
2020-W07;CH013;Y80T84;F;P;6
2020-W07;CH013;Y80T84;M;P;6
2020-W07;CH013;Y85T89;T;P;18
2020-W07;CH013;Y85T89;F;P;8
2020-W07;CH013;Y85T89;M;P;10
2020-W07;CH013;Y_GE90;T;P;21
2020-W07;CH013;Y_GE90;F;P;13
2020-W07;CH013;Y_GE90;M;P;8
2020-W07;CH021;_T;T;P;203
2020-W07;CH021;_T;F;P;112
2020-W07;CH021;_T;M;P;91
2020-W07;CH021;Y30T34;T;P;1
2020-W07;CH021;Y30T34;M;P;1
2020-W07;CH021;Y35T39;T;P;1
2020-W07;CH021;Y35T39;M;P;1
2020-W07;CH021;Y45T49;T;P;2
2020-W07;CH021;Y45T49;F;P;1
2020-W07;CH021;Y45T49;M;P;1
2020-W07;CH021;Y50T54;T;P;1
2020-W07;CH021;Y50T54;M;P;1
2020-W07;CH021;Y55T59;T;P;9
2020-W07;CH021;Y55T59;F;P;2
2020-W07;CH021;Y55T59;M;P;7
2020-W07;CH021;Y60T64;T;P;12
2020-W07;CH021;Y60T64;F;P;7
2020-W07;CH021;Y60T64;M;P;5
2020-W07;CH021;Y65T69;T;P;9
2020-W07;CH021;Y65T69;F;P;3
2020-W07;CH021;Y65T69;M;P;6
2020-W07;CH021;Y70T74;T;P;20
2020-W07;CH021;Y70T74;F;P;10
2020-W07;CH021;Y70T74;M;P;10
2020-W07;CH021;Y75T79;T;P;30
2020-W07;CH021;Y75T79;F;P;14
2020-W07;CH021;Y75T79;M;P;16
2020-W07;CH021;Y80T84;T;P;24
2020-W07;CH021;Y80T84;F;P;14
2020-W07;CH021;Y80T84;M;P;10
2020-W07;CH021;Y85T89;T;P;36
2020-W07;CH021;Y85T89;F;P;19
2020-W07;CH021;Y85T89;M;P;17
2020-W07;CH021;Y_GE90;T;P;58
2020-W07;CH021;Y_GE90;F;P;42
2020-W07;CH021;Y_GE90;M;P;16
2020-W07;CH022;_T;T;P;48
2020-W07;CH022;_T;F;P;22
2020-W07;CH022;_T;M;P;26
2020-W07;CH022;Y0T4;T;P;1
2020-W07;CH022;Y0T4;M;P;1
2020-W07;CH022;Y20T24;T;P;1
2020-W07;CH022;Y20T24;F;P;1
2020-W07;CH022;Y35T39;T;P;1
2020-W07;CH022;Y35T39;M;P;1
2020-W07;CH022;Y45T49;T;P;2
2020-W07;CH022;Y45T49;F;P;1
2020-W07;CH022;Y45T49;M;P;1
2020-W07;CH022;Y50T54;T;P;1
2020-W07;CH022;Y50T54;M;P;1
2020-W07;CH022;Y60T64;T;P;1
2020-W07;CH022;Y60T64;M;P;1
2020-W07;CH022;Y65T69;T;P;3
2020-W07;CH022;Y65T69;F;P;1
2020-W07;CH022;Y65T69;M;P;2
2020-W07;CH022;Y70T74;T;P;1
2020-W07;CH022;Y70T74;M;P;1
2020-W07;CH022;Y75T79;T;P;5
2020-W07;CH022;Y75T79;F;P;1
2020-W07;CH022;Y75T79;M;P;4
2020-W07;CH022;Y80T84;T;P;4
2020-W07;CH022;Y80T84;F;P;2
2020-W07;CH022;Y80T84;M;P;2
2020-W07;CH022;Y85T89;T;P;8
2020-W07;CH022;Y85T89;F;P;3
2020-W07;CH022;Y85T89;M;P;5
2020-W07;CH022;Y_GE90;T;P;20
2020-W07;CH022;Y_GE90;F;P;13
2020-W07;CH022;Y_GE90;M;P;7
2020-W07;CH023;_T;T;P;38
2020-W07;CH023;_T;F;P;20
2020-W07;CH023;_T;M;P;18
2020-W07;CH023;Y0T4;T;P;1
2020-W07;CH023;Y0T4;F;P;1
2020-W07;CH023;Y55T59;T;P;1
2020-W07;CH023;Y55T59;M;P;1
2020-W07;CH023;Y60T64;T;P;1
2020-W07;CH023;Y60T64;M;P;1
2020-W07;CH023;Y65T69;T;P;1
2020-W07;CH023;Y65T69;F;P;1
2020-W07;CH023;Y70T74;T;P;5
2020-W07;CH023;Y70T74;F;P;1
2020-W07;CH023;Y70T74;M;P;4
2020-W07;CH023;Y75T79;T;P;4
2020-W07;CH023;Y75T79;F;P;2
2020-W07;CH023;Y75T79;M;P;2
2020-W07;CH023;Y80T84;T;P;7
2020-W07;CH023;Y80T84;F;P;3
2020-W07;CH023;Y80T84;M;P;4
2020-W07;CH023;Y85T89;T;P;6
2020-W07;CH023;Y85T89;F;P;3
2020-W07;CH023;Y85T89;M;P;3
2020-W07;CH023;Y_GE90;T;P;12
2020-W07;CH023;Y_GE90;F;P;9
2020-W07;CH023;Y_GE90;M;P;3
2020-W07;CH024;_T;T;P;32
2020-W07;CH024;_T;F;P;20
2020-W07;CH024;_T;M;P;12
2020-W07;CH024;Y5T9;T;P;1
2020-W07;CH024;Y5T9;M;P;1
2020-W07;CH024;Y60T64;T;P;1
2020-W07;CH024;Y60T64;F;P;1
2020-W07;CH024;Y65T69;T;P;1
2020-W07;CH024;Y65T69;M;P;1
2020-W07;CH024;Y70T74;T;P;2
2020-W07;CH024;Y70T74;F;P;1
2020-W07;CH024;Y70T74;M;P;1
2020-W07;CH024;Y75T79;T;P;2
2020-W07;CH024;Y75T79;M;P;2
2020-W07;CH024;Y80T84;T;P;2
2020-W07;CH024;Y80T84;F;P;1
2020-W07;CH024;Y80T84;M;P;1
2020-W07;CH024;Y85T89;T;P;6
2020-W07;CH024;Y85T89;F;P;5
2020-W07;CH024;Y85T89;M;P;1
2020-W07;CH024;Y_GE90;T;P;17
2020-W07;CH024;Y_GE90;F;P;12
2020-W07;CH024;Y_GE90;M;P;5
2020-W07;CH025;_T;T;P;17
2020-W07;CH025;_T;F;P;6
2020-W07;CH025;_T;M;P;11
2020-W07;CH025;Y20T24;T;P;1
2020-W07;CH025;Y20T24;F;P;1
2020-W07;CH025;Y60T64;T;P;3
2020-W07;CH025;Y60T64;M;P;3
2020-W07;CH025;Y70T74;T;P;2
2020-W07;CH025;Y70T74;M;P;2
2020-W07;CH025;Y75T79;T;P;2
2020-W07;CH025;Y75T79;M;P;2
2020-W07;CH025;Y80T84;T;P;2
2020-W07;CH025;Y80T84;M;P;2
2020-W07;CH025;Y85T89;T;P;4
2020-W07;CH025;Y85T89;F;P;2
2020-W07;CH025;Y85T89;M;P;2
2020-W07;CH025;Y_GE90;T;P;3
2020-W07;CH025;Y_GE90;F;P;3
2020-W07;CH031;_T;T;P;33
2020-W07;CH031;_T;F;P;14
2020-W07;CH031;_T;M;P;19
2020-W07;CH031;Y60T64;T;P;2
2020-W07;CH031;Y60T64;F;P;1
2020-W07;CH031;Y60T64;M;P;1
2020-W07;CH031;Y70T74;T;P;5
2020-W07;CH031;Y70T74;F;P;2
2020-W07;CH031;Y70T74;M;P;3
2020-W07;CH031;Y75T79;T;P;3
2020-W07;CH031;Y75T79;F;P;1
2020-W07;CH031;Y75T79;M;P;2
2020-W07;CH031;Y80T84;T;P;7
2020-W07;CH031;Y80T84;F;P;4
2020-W07;CH031;Y80T84;M;P;3
2020-W07;CH031;Y85T89;T;P;6
2020-W07;CH031;Y85T89;F;P;2
2020-W07;CH031;Y85T89;M;P;4
2020-W07;CH031;Y_GE90;T;P;10
2020-W07;CH031;Y_GE90;F;P;4
2020-W07;CH031;Y_GE90;M;P;6
2020-W07;CH032;_T;T;P;52
2020-W07;CH032;_T;F;P;27
2020-W07;CH032;_T;M;P;25
2020-W07;CH032;Y25T29;T;P;1
2020-W07;CH032;Y25T29;F;P;1
2020-W07;CH032;Y35T39;T;P;2
2020-W07;CH032;Y35T39;F;P;2
2020-W07;CH032;Y55T59;T;P;1
2020-W07;CH032;Y55T59;M;P;1
2020-W07;CH032;Y60T64;T;P;2
2020-W07;CH032;Y60T64;F;P;1
2020-W07;CH032;Y60T64;M;P;1
2020-W07;CH032;Y65T69;T;P;3
2020-W07;CH032;Y65T69;F;P;2
2020-W07;CH032;Y65T69;M;P;1
2020-W07;CH032;Y70T74;T;P;2
2020-W07;CH032;Y70T74;F;P;1
2020-W07;CH032;Y70T74;M;P;1
2020-W07;CH032;Y75T79;T;P;7
2020-W07;CH032;Y75T79;F;P;2
2020-W07;CH032;Y75T79;M;P;5
2020-W07;CH032;Y80T84;T;P;11
2020-W07;CH032;Y80T84;F;P;5
2020-W07;CH032;Y80T84;M;P;6
2020-W07;CH032;Y85T89;T;P;10
2020-W07;CH032;Y85T89;F;P;4
2020-W07;CH032;Y85T89;M;P;6
2020-W07;CH032;Y_GE90;T;P;13
2020-W07;CH032;Y_GE90;F;P;9
2020-W07;CH032;Y_GE90;M;P;4
2020-W07;CH033;_T;T;P;108
2020-W07;CH033;_T;F;P;60
2020-W07;CH033;_T;M;P;48
2020-W07;CH033;Y20T24;T;P;1
2020-W07;CH033;Y20T24;M;P;1
2020-W07;CH033;Y35T39;T;P;1
2020-W07;CH033;Y35T39;F;P;1
2020-W07;CH033;Y40T44;T;P;2
2020-W07;CH033;Y40T44;F;P;1
2020-W07;CH033;Y40T44;M;P;1
2020-W07;CH033;Y45T49;T;P;1
2020-W07;CH033;Y45T49;M;P;1
2020-W07;CH033;Y50T54;T;P;1
2020-W07;CH033;Y50T54;M;P;1
2020-W07;CH033;Y55T59;T;P;3
2020-W07;CH033;Y55T59;F;P;1
2020-W07;CH033;Y55T59;M;P;2
2020-W07;CH033;Y60T64;T;P;4
2020-W07;CH033;Y60T64;F;P;1
2020-W07;CH033;Y60T64;M;P;3
2020-W07;CH033;Y65T69;T;P;5
2020-W07;CH033;Y65T69;F;P;2
2020-W07;CH033;Y65T69;M;P;3
2020-W07;CH033;Y70T74;T;P;7
2020-W07;CH033;Y70T74;F;P;4
2020-W07;CH033;Y70T74;M;P;3
2020-W07;CH033;Y75T79;T;P;10
2020-W07;CH033;Y75T79;F;P;6
2020-W07;CH033;Y75T79;M;P;4
2020-W07;CH033;Y80T84;T;P;21
2020-W07;CH033;Y80T84;F;P;11
2020-W07;CH033;Y80T84;M;P;10
2020-W07;CH033;Y85T89;T;P;16
2020-W07;CH033;Y85T89;F;P;7
2020-W07;CH033;Y85T89;M;P;9
2020-W07;CH033;Y_GE90;T;P;36
2020-W07;CH033;Y_GE90;F;P;26
2020-W07;CH033;Y_GE90;M;P;10
2020-W07;CH040;_T;T;P;203
2020-W07;CH040;_T;F;P;106
2020-W07;CH040;_T;M;P;97
2020-W07;CH040;Y35T39;T;P;1
2020-W07;CH040;Y35T39;F;P;1
2020-W07;CH040;Y40T44;T;P;1
2020-W07;CH040;Y40T44;M;P;1
2020-W07;CH040;Y45T49;T;P;2
2020-W07;CH040;Y45T49;F;P;1
2020-W07;CH040;Y45T49;M;P;1
2020-W07;CH040;Y50T54;T;P;2
2020-W07;CH040;Y50T54;F;P;1
2020-W07;CH040;Y50T54;M;P;1
2020-W07;CH040;Y55T59;T;P;6
2020-W07;CH040;Y55T59;F;P;4
2020-W07;CH040;Y55T59;M;P;2
2020-W07;CH040;Y60T64;T;P;6
2020-W07;CH040;Y60T64;F;P;4
2020-W07;CH040;Y60T64;M;P;2
2020-W07;CH040;Y65T69;T;P;4
2020-W07;CH040;Y65T69;F;P;1
2020-W07;CH040;Y65T69;M;P;3
2020-W07;CH040;Y70T74;T;P;10
2020-W07;CH040;Y70T74;F;P;5
2020-W07;CH040;Y70T74;M;P;5
2020-W07;CH040;Y75T79;T;P;23
2020-W07;CH040;Y75T79;F;P;9
2020-W07;CH040;Y75T79;M;P;14
2020-W07;CH040;Y80T84;T;P;34
2020-W07;CH040;Y80T84;F;P;18
2020-W07;CH040;Y80T84;M;P;16
2020-W07;CH040;Y85T89;T;P;61
2020-W07;CH040;Y85T89;F;P;29
2020-W07;CH040;Y85T89;M;P;32
2020-W07;CH040;Y_GE90;T;P;53
2020-W07;CH040;Y_GE90;F;P;33
2020-W07;CH040;Y_GE90;M;P;20
2020-W07;CH051;_T;T;P;7
2020-W07;CH051;_T;F;P;4
2020-W07;CH051;_T;M;P;3
2020-W07;CH051;Y75T79;T;P;2
2020-W07;CH051;Y75T79;M;P;2
2020-W07;CH051;Y_GE90;T;P;5
2020-W07;CH051;Y_GE90;F;P;4
2020-W07;CH051;Y_GE90;M;P;1
2020-W07;CH052;_T;T;P;19
2020-W07;CH052;_T;F;P;8
2020-W07;CH052;_T;M;P;11
2020-W07;CH052;Y40T44;T;P;1
2020-W07;CH052;Y40T44;M;P;1
2020-W07;CH052;Y60T64;T;P;1
2020-W07;CH052;Y60T64;M;P;1
2020-W07;CH052;Y70T74;T;P;3
2020-W07;CH052;Y70T74;F;P;1
2020-W07;CH052;Y70T74;M;P;2
2020-W07;CH052;Y75T79;T;P;2
2020-W07;CH052;Y75T79;F;P;1
2020-W07;CH052;Y75T79;M;P;1
2020-W07;CH052;Y80T84;T;P;3
2020-W07;CH052;Y80T84;F;P;1
2020-W07;CH052;Y80T84;M;P;2
2020-W07;CH052;Y85T89;T;P;4
2020-W07;CH052;Y85T89;F;P;2
2020-W07;CH052;Y85T89;M;P;2
2020-W07;CH052;Y_GE90;T;P;5
2020-W07;CH052;Y_GE90;F;P;3
2020-W07;CH052;Y_GE90;M;P;2
2020-W07;CH053;_T;T;P;12
2020-W07;CH053;_T;F;P;7
2020-W07;CH053;_T;M;P;5
2020-W07;CH053;Y35T39;T;P;1
2020-W07;CH053;Y35T39;M;P;1
2020-W07;CH053;Y65T69;T;P;1
2020-W07;CH053;Y65T69;F;P;1
2020-W07;CH053;Y70T74;T;P;1
2020-W07;CH053;Y70T74;M;P;1
2020-W07;CH053;Y75T79;T;P;1
2020-W07;CH053;Y75T79;F;P;1
2020-W07;CH053;Y80T84;T;P;2
2020-W07;CH053;Y80T84;M;P;2
2020-W07;CH053;Y85T89;T;P;2
2020-W07;CH053;Y85T89;F;P;1
2020-W07;CH053;Y85T89;M;P;1
2020-W07;CH053;Y_GE90;T;P;4
2020-W07;CH053;Y_GE90;F;P;4
2020-W07;CH054;_T;T;P;1
2020-W07;CH054;_T;F;P;1
2020-W07;CH054;Y_GE90;T;P;1
2020-W07;CH054;Y_GE90;F;P;1
2020-W07;CH055;_T;T;P;76
2020-W07;CH055;_T;F;P;39
2020-W07;CH055;_T;M;P;37
2020-W07;CH055;Y25T29;T;P;1
2020-W07;CH055;Y25T29;F;P;1
2020-W07;CH055;Y30T34;T;P;1
2020-W07;CH055;Y30T34;M;P;1
2020-W07;CH055;Y45T49;T;P;2
2020-W07;CH055;Y45T49;F;P;1
2020-W07;CH055;Y45T49;M;P;1
2020-W07;CH055;Y50T54;T;P;2
2020-W07;CH055;Y50T54;F;P;1
2020-W07;CH055;Y50T54;M;P;1
2020-W07;CH055;Y55T59;T;P;2
2020-W07;CH055;Y55T59;M;P;2
2020-W07;CH055;Y60T64;T;P;6
2020-W07;CH055;Y60T64;F;P;2
2020-W07;CH055;Y60T64;M;P;4
2020-W07;CH055;Y65T69;T;P;4
2020-W07;CH055;Y65T69;F;P;3
2020-W07;CH055;Y65T69;M;P;1
2020-W07;CH055;Y70T74;T;P;9
2020-W07;CH055;Y70T74;F;P;4
2020-W07;CH055;Y70T74;M;P;5
2020-W07;CH055;Y75T79;T;P;7
2020-W07;CH055;Y75T79;F;P;3
2020-W07;CH055;Y75T79;M;P;4
2020-W07;CH055;Y80T84;T;P;11
2020-W07;CH055;Y80T84;F;P;7
2020-W07;CH055;Y80T84;M;P;4
2020-W07;CH055;Y85T89;T;P;15
2020-W07;CH055;Y85T89;F;P;5
2020-W07;CH055;Y85T89;M;P;10
2020-W07;CH055;Y_GE90;T;P;16
2020-W07;CH055;Y_GE90;F;P;12
2020-W07;CH055;Y_GE90;M;P;4
2020-W07;CH056;_T;T;P;35
2020-W07;CH056;_T;F;P;24
2020-W07;CH056;_T;M;P;11
2020-W07;CH056;Y0T4;T;P;1
2020-W07;CH056;Y0T4;F;P;1
2020-W07;CH056;Y50T54;T;P;1
2020-W07;CH056;Y50T54;F;P;1
2020-W07;CH056;Y55T59;T;P;1
2020-W07;CH056;Y55T59;M;P;1
2020-W07;CH056;Y60T64;T;P;1
2020-W07;CH056;Y60T64;M;P;1
2020-W07;CH056;Y65T69;T;P;4
2020-W07;CH056;Y65T69;M;P;4
2020-W07;CH056;Y70T74;T;P;4
2020-W07;CH056;Y70T74;F;P;2
2020-W07;CH056;Y70T74;M;P;2
2020-W07;CH056;Y75T79;T;P;1
2020-W07;CH056;Y75T79;F;P;1
2020-W07;CH056;Y80T84;T;P;2
2020-W07;CH056;Y80T84;F;P;2
2020-W07;CH056;Y85T89;T;P;9
2020-W07;CH056;Y85T89;F;P;7
2020-W07;CH056;Y85T89;M;P;2
2020-W07;CH056;Y_GE90;T;P;11
2020-W07;CH056;Y_GE90;F;P;10
2020-W07;CH056;Y_GE90;M;P;1
2020-W07;CH057;_T;T;P;43
2020-W07;CH057;_T;F;P;18
2020-W07;CH057;_T;M;P;25
2020-W07;CH057;Y0T4;T;P;1
2020-W07;CH057;Y0T4;M;P;1
2020-W07;CH057;Y35T39;T;P;1
2020-W07;CH057;Y35T39;M;P;1
2020-W07;CH057;Y40T44;T;P;1
2020-W07;CH057;Y40T44;M;P;1
2020-W07;CH057;Y45T49;T;P;1
2020-W07;CH057;Y45T49;F;P;1
2020-W07;CH057;Y60T64;T;P;2
2020-W07;CH057;Y60T64;M;P;2
2020-W07;CH057;Y65T69;T;P;3
2020-W07;CH057;Y65T69;M;P;3
2020-W07;CH057;Y70T74;T;P;4
2020-W07;CH057;Y70T74;F;P;2
2020-W07;CH057;Y70T74;M;P;2
2020-W07;CH057;Y75T79;T;P;7
2020-W07;CH057;Y75T79;F;P;3
2020-W07;CH057;Y75T79;M;P;4
2020-W07;CH057;Y80T84;T;P;2
2020-W07;CH057;Y80T84;F;P;1
2020-W07;CH057;Y80T84;M;P;1
2020-W07;CH057;Y85T89;T;P;9
2020-W07;CH057;Y85T89;F;P;3
2020-W07;CH057;Y85T89;M;P;6
2020-W07;CH057;Y_GE90;T;P;12
2020-W07;CH057;Y_GE90;F;P;8
2020-W07;CH057;Y_GE90;M;P;4
2020-W07;CH061;_T;T;P;70
2020-W07;CH061;_T;F;P;39
2020-W07;CH061;_T;M;P;31
2020-W07;CH061;Y0T4;T;P;1
2020-W07;CH061;Y0T4;F;P;1
2020-W07;CH061;Y40T44;T;P;1
2020-W07;CH061;Y40T44;M;P;1
2020-W07;CH061;Y50T54;T;P;1
2020-W07;CH061;Y50T54;M;P;1
2020-W07;CH061;Y55T59;T;P;3
2020-W07;CH061;Y55T59;F;P;2
2020-W07;CH061;Y55T59;M;P;1
2020-W07;CH061;Y60T64;T;P;2
2020-W07;CH061;Y60T64;F;P;2
2020-W07;CH061;Y65T69;T;P;9
2020-W07;CH061;Y65T69;F;P;2
2020-W07;CH061;Y65T69;M;P;7
2020-W07;CH061;Y70T74;T;P;7
2020-W07;CH061;Y70T74;F;P;2
2020-W07;CH061;Y70T74;M;P;5
2020-W07;CH061;Y75T79;T;P;6
2020-W07;CH061;Y75T79;F;P;2
2020-W07;CH061;Y75T79;M;P;4
2020-W07;CH061;Y80T84;T;P;16
2020-W07;CH061;Y80T84;F;P;9
2020-W07;CH061;Y80T84;M;P;7
2020-W07;CH061;Y85T89;T;P;11
2020-W07;CH061;Y85T89;F;P;7
2020-W07;CH061;Y85T89;M;P;4
2020-W07;CH061;Y_GE90;T;P;13
2020-W07;CH061;Y_GE90;F;P;12
2020-W07;CH061;Y_GE90;M;P;1
2020-W07;CH062;_T;T;P;3
2020-W07;CH062;_T;F;P;3
2020-W07;CH062;Y60T64;T;P;1
2020-W07;CH062;Y60T64;F;P;1
2020-W07;CH062;Y80T84;T;P;2
2020-W07;CH062;Y80T84;F;P;2
2020-W07;CH063;_T;T;P;26
2020-W07;CH063;_T;F;P;10
2020-W07;CH063;_T;M;P;16
2020-W07;CH063;Y45T49;T;P;1
2020-W07;CH063;Y45T49;M;P;1
2020-W07;CH063;Y55T59;T;P;3
2020-W07;CH063;Y55T59;F;P;1
2020-W07;CH063;Y55T59;M;P;2
2020-W07;CH063;Y60T64;T;P;1
2020-W07;CH063;Y60T64;M;P;1
2020-W07;CH063;Y65T69;T;P;2
2020-W07;CH063;Y65T69;M;P;2
2020-W07;CH063;Y75T79;T;P;4
2020-W07;CH063;Y75T79;F;P;1
2020-W07;CH063;Y75T79;M;P;3
2020-W07;CH063;Y80T84;T;P;5
2020-W07;CH063;Y80T84;F;P;2
2020-W07;CH063;Y80T84;M;P;3
2020-W07;CH063;Y85T89;T;P;3
2020-W07;CH063;Y85T89;F;P;1
2020-W07;CH063;Y85T89;M;P;2
2020-W07;CH063;Y_GE90;T;P;7
2020-W07;CH063;Y_GE90;F;P;5
2020-W07;CH063;Y_GE90;M;P;2
2020-W07;CH064;_T;T;P;11
2020-W07;CH064;_T;F;P;7
2020-W07;CH064;_T;M;P;4
2020-W07;CH064;Y40T44;T;P;1
2020-W07;CH064;Y40T44;M;P;1
2020-W07;CH064;Y60T64;T;P;1
2020-W07;CH064;Y60T64;M;P;1
2020-W07;CH064;Y80T84;T;P;3
2020-W07;CH064;Y80T84;F;P;2
2020-W07;CH064;Y80T84;M;P;1
2020-W07;CH064;Y85T89;T;P;1
2020-W07;CH064;Y85T89;F;P;1
2020-W07;CH064;Y_GE90;T;P;5
2020-W07;CH064;Y_GE90;F;P;4
2020-W07;CH064;Y_GE90;M;P;1
2020-W07;CH065;_T;T;P;6
2020-W07;CH065;_T;F;P;6
2020-W07;CH065;Y55T59;T;P;1
2020-W07;CH065;Y55T59;F;P;1
2020-W07;CH065;Y60T64;T;P;1
2020-W07;CH065;Y60T64;F;P;1
2020-W07;CH065;Y65T69;T;P;1
2020-W07;CH065;Y65T69;F;P;1
2020-W07;CH065;Y70T74;T;P;1
2020-W07;CH065;Y70T74;F;P;1
2020-W07;CH065;Y_GE90;T;P;2
2020-W07;CH065;Y_GE90;F;P;2
2020-W07;CH066;_T;T;P;17
2020-W07;CH066;_T;F;P;9
2020-W07;CH066;_T;M;P;8
2020-W07;CH066;Y50T54;T;P;2
2020-W07;CH066;Y50T54;M;P;2
2020-W07;CH066;Y55T59;T;P;1
2020-W07;CH066;Y55T59;M;P;1
2020-W07;CH066;Y65T69;T;P;1
2020-W07;CH066;Y65T69;M;P;1
2020-W07;CH066;Y75T79;T;P;2
2020-W07;CH066;Y75T79;F;P;2
2020-W07;CH066;Y80T84;T;P;2
2020-W07;CH066;Y80T84;M;P;2
2020-W07;CH066;Y85T89;T;P;3
2020-W07;CH066;Y85T89;F;P;2
2020-W07;CH066;Y85T89;M;P;1
2020-W07;CH066;Y_GE90;T;P;6
2020-W07;CH066;Y_GE90;F;P;5
2020-W07;CH066;Y_GE90;M;P;1
2020-W07;CH070;_T;T;P;71
2020-W07;CH070;_T;F;P;42
2020-W07;CH070;_T;M;P;29
2020-W07;CH070;Y35T39;T;P;1
2020-W07;CH070;Y35T39;M;P;1
2020-W07;CH070;Y40T44;T;P;1
2020-W07;CH070;Y40T44;F;P;1
2020-W07;CH070;Y55T59;T;P;1
2020-W07;CH070;Y55T59;F;P;1
2020-W07;CH070;Y60T64;T;P;1
2020-W07;CH070;Y60T64;F;P;1
2020-W07;CH070;Y65T69;T;P;1
2020-W07;CH070;Y65T69;F;P;1
2020-W07;CH070;Y70T74;T;P;6
2020-W07;CH070;Y70T74;F;P;3
2020-W07;CH070;Y70T74;M;P;3
2020-W07;CH070;Y75T79;T;P;10
2020-W07;CH070;Y75T79;F;P;5
2020-W07;CH070;Y75T79;M;P;5
2020-W07;CH070;Y80T84;T;P;8
2020-W07;CH070;Y80T84;F;P;4
2020-W07;CH070;Y80T84;M;P;4
2020-W07;CH070;Y85T89;T;P;13
2020-W07;CH070;Y85T89;F;P;5
2020-W07;CH070;Y85T89;M;P;8
2020-W07;CH070;Y_GE90;T;P;29
2020-W07;CH070;Y_GE90;F;P;21
2020-W07;CH070;Y_GE90;M;P;8
2020-W08;CH;_T;T;P;1363
2020-W08;CH;_T;F;P;707
2020-W08;CH;_T;M;P;656
2020-W08;CH;Y0T4;T;P;5
2020-W08;CH;Y0T4;F;P;1
2020-W08;CH;Y0T4;M;P;4
2020-W08;CH;Y5T9;T;P;3
2020-W08;CH;Y5T9;F;P;2
2020-W08;CH;Y5T9;M;P;1
2020-W08;CH;Y20T24;T;P;3
2020-W08;CH;Y20T24;F;P;1
2020-W08;CH;Y20T24;M;P;2
2020-W08;CH;Y25T29;T;P;3
2020-W08;CH;Y25T29;F;P;1
2020-W08;CH;Y25T29;M;P;2
2020-W08;CH;Y30T34;T;P;5
2020-W08;CH;Y30T34;F;P;2
2020-W08;CH;Y30T34;M;P;3
2020-W08;CH;Y40T44;T;P;6
2020-W08;CH;Y40T44;F;P;5
2020-W08;CH;Y40T44;M;P;1
2020-W08;CH;Y45T49;T;P;18
2020-W08;CH;Y45T49;F;P;5
2020-W08;CH;Y45T49;M;P;13
2020-W08;CH;Y50T54;T;P;31
2020-W08;CH;Y50T54;F;P;16
2020-W08;CH;Y50T54;M;P;15
2020-W08;CH;Y55T59;T;P;39
2020-W08;CH;Y55T59;F;P;12
2020-W08;CH;Y55T59;M;P;27
2020-W08;CH;Y60T64;T;P;63
2020-W08;CH;Y60T64;F;P;21
2020-W08;CH;Y60T64;M;P;42
2020-W08;CH;Y65T69;T;P;72
2020-W08;CH;Y65T69;F;P;33
2020-W08;CH;Y65T69;M;P;39
2020-W08;CH;Y70T74;T;P;101
2020-W08;CH;Y70T74;F;P;39
2020-W08;CH;Y70T74;M;P;62
2020-W08;CH;Y75T79;T;P;143
2020-W08;CH;Y75T79;F;P;58
2020-W08;CH;Y75T79;M;P;85
2020-W08;CH;Y80T84;T;P;197
2020-W08;CH;Y80T84;F;P;90
2020-W08;CH;Y80T84;M;P;107
2020-W08;CH;Y85T89;T;P;283
2020-W08;CH;Y85T89;F;P;148
2020-W08;CH;Y85T89;M;P;135
2020-W08;CH;Y_GE90;T;P;391
2020-W08;CH;Y_GE90;F;P;273
2020-W08;CH;Y_GE90;M;P;118
