TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2016-W01;CH021;Y65T69;M;;7
2016-W01;CH021;Y70T74;T;;18
2016-W01;CH021;Y70T74;F;;8
2016-W01;CH021;Y70T74;M;;10
2016-W01;CH021;Y75T79;T;;14
2016-W01;CH021;Y75T79;F;;8
2016-W01;CH021;Y75T79;M;;6
2016-W01;CH021;Y80T84;T;;37
2016-W01;CH021;Y80T84;F;;18
2016-W01;CH021;Y80T84;M;;19
2016-W01;CH021;Y85T89;T;;41
2016-W01;CH021;Y85T89;F;;22
2016-W01;CH021;Y85T89;M;;19
2016-W01;CH021;Y_GE90;T;;56
2016-W01;CH021;Y_GE90;F;;37
2016-W01;CH021;Y_GE90;M;;19
2016-W01;CH022;_T;T;;37
2016-W01;CH022;_T;F;;19
2016-W01;CH022;_T;M;;18
2016-W01;CH022;Y40T44;T;;1
2016-W01;CH022;Y40T44;F;;1
2016-W01;CH022;Y50T54;T;;1
2016-W01;CH022;Y50T54;M;;1
2016-W01;CH022;Y55T59;T;;5
2016-W01;CH022;Y55T59;F;;2
2016-W01;CH022;Y55T59;M;;3
2016-W01;CH022;Y60T64;T;;1
2016-W01;CH022;Y60T64;M;;1
2016-W01;CH022;Y65T69;T;;4
2016-W01;CH022;Y65T69;M;;4
2016-W01;CH022;Y75T79;T;;3
2016-W01;CH022;Y75T79;F;;2
2016-W01;CH022;Y75T79;M;;1
2016-W01;CH022;Y80T84;T;;4
2016-W01;CH022;Y80T84;F;;2
2016-W01;CH022;Y80T84;M;;2
2016-W01;CH022;Y85T89;T;;11
2016-W01;CH022;Y85T89;F;;6
2016-W01;CH022;Y85T89;M;;5
2016-W01;CH022;Y_GE90;T;;7
2016-W01;CH022;Y_GE90;F;;6
2016-W01;CH022;Y_GE90;M;;1
2016-W01;CH023;_T;T;;37
2016-W01;CH023;_T;F;;20
2016-W01;CH023;_T;M;;17
2016-W01;CH023;Y50T54;T;;1
2016-W01;CH023;Y50T54;F;;1
2016-W01;CH023;Y55T59;T;;1
2016-W01;CH023;Y55T59;M;;1
2016-W01;CH023;Y60T64;T;;1
2016-W01;CH023;Y60T64;M;;1
2016-W01;CH023;Y70T74;T;;3
2016-W01;CH023;Y70T74;F;;2
2016-W01;CH023;Y70T74;M;;1
2016-W01;CH023;Y80T84;T;;6
2016-W01;CH023;Y80T84;F;;2
2016-W01;CH023;Y80T84;M;;4
2016-W01;CH023;Y85T89;T;;7
2016-W01;CH023;Y85T89;F;;3
2016-W01;CH023;Y85T89;M;;4
2016-W01;CH023;Y_GE90;T;;18
2016-W01;CH023;Y_GE90;F;;12
2016-W01;CH023;Y_GE90;M;;6
2016-W01;CH024;_T;T;;28
2016-W01;CH024;_T;F;;15
2016-W01;CH024;_T;M;;13
2016-W01;CH024;Y50T54;T;;2
2016-W01;CH024;Y50T54;F;;1
2016-W01;CH024;Y50T54;M;;1
2016-W01;CH024;Y60T64;T;;3
2016-W01;CH024;Y60T64;F;;1
2016-W01;CH024;Y60T64;M;;2
2016-W01;CH024;Y65T69;T;;3
2016-W01;CH024;Y65T69;F;;1
2016-W01;CH024;Y65T69;M;;2
2016-W01;CH024;Y70T74;T;;4
2016-W01;CH024;Y70T74;F;;1
2016-W01;CH024;Y70T74;M;;3
2016-W01;CH024;Y75T79;T;;1
2016-W01;CH024;Y75T79;F;;1
2016-W01;CH024;Y80T84;T;;2
2016-W01;CH024;Y80T84;F;;1
2016-W01;CH024;Y80T84;M;;1
2016-W01;CH024;Y85T89;T;;4
2016-W01;CH024;Y85T89;F;;3
2016-W01;CH024;Y85T89;M;;1
2016-W01;CH024;Y_GE90;T;;9
2016-W01;CH024;Y_GE90;F;;6
2016-W01;CH024;Y_GE90;M;;3
2016-W01;CH025;_T;T;;17
2016-W01;CH025;_T;F;;8
2016-W01;CH025;_T;M;;9
2016-W01;CH025;Y60T64;T;;1
2016-W01;CH025;Y60T64;M;;1
2016-W01;CH025;Y65T69;T;;2
2016-W01;CH025;Y65T69;M;;2
2016-W01;CH025;Y70T74;T;;3
2016-W01;CH025;Y70T74;F;;1
2016-W01;CH025;Y70T74;M;;2
2016-W01;CH025;Y75T79;T;;2
2016-W01;CH025;Y75T79;M;;2
2016-W01;CH025;Y80T84;T;;2
2016-W01;CH025;Y80T84;F;;2
2016-W01;CH025;Y85T89;T;;1
2016-W01;CH025;Y85T89;F;;1
2016-W01;CH025;Y_GE90;T;;6
2016-W01;CH025;Y_GE90;F;;4
2016-W01;CH025;Y_GE90;M;;2
2016-W01;CH031;_T;T;;29
2016-W01;CH031;_T;F;;17
2016-W01;CH031;_T;M;;12
2016-W01;CH031;Y45T49;T;;1
2016-W01;CH031;Y45T49;F;;1
2016-W01;CH031;Y50T54;T;;1
2016-W01;CH031;Y50T54;F;;1
2016-W01;CH031;Y55T59;T;;1
2016-W01;CH031;Y55T59;M;;1
2016-W01;CH031;Y60T64;T;;1
2016-W01;CH031;Y60T64;M;;1
2016-W01;CH031;Y65T69;T;;1
2016-W01;CH031;Y65T69;M;;1
2016-W01;CH031;Y70T74;T;;1
2016-W01;CH031;Y70T74;M;;1
2016-W01;CH031;Y80T84;T;;6
2016-W01;CH031;Y80T84;F;;2
2016-W01;CH031;Y80T84;M;;4
2016-W01;CH031;Y85T89;T;;4
2016-W01;CH031;Y85T89;F;;2
2016-W01;CH031;Y85T89;M;;2
2016-W01;CH031;Y_GE90;T;;13
2016-W01;CH031;Y_GE90;F;;11
2016-W01;CH031;Y_GE90;M;;2
2016-W01;CH032;_T;T;;45
2016-W01;CH032;_T;F;;21
2016-W01;CH032;_T;M;;24
2016-W01;CH032;Y50T54;T;;2
2016-W01;CH032;Y50T54;F;;2
2016-W01;CH032;Y55T59;T;;3
2016-W01;CH032;Y55T59;F;;1
2016-W01;CH032;Y55T59;M;;2
2016-W01;CH032;Y60T64;T;;3
2016-W01;CH032;Y60T64;F;;2
2016-W01;CH032;Y60T64;M;;1
2016-W01;CH032;Y65T69;T;;1
2016-W01;CH032;Y65T69;M;;1
2016-W01;CH032;Y70T74;T;;5
2016-W01;CH032;Y70T74;F;;2
2016-W01;CH032;Y70T74;M;;3
2016-W01;CH032;Y75T79;T;;5
2016-W01;CH032;Y75T79;F;;1
2016-W01;CH032;Y75T79;M;;4
2016-W01;CH032;Y80T84;T;;3
2016-W01;CH032;Y80T84;F;;1
2016-W01;CH032;Y80T84;M;;2
2016-W01;CH032;Y85T89;T;;7
2016-W01;CH032;Y85T89;F;;4
2016-W01;CH032;Y85T89;M;;3
2016-W01;CH032;Y_GE90;T;;16
2016-W01;CH032;Y_GE90;F;;8
2016-W01;CH032;Y_GE90;M;;8
2016-W01;CH033;_T;T;;120
2016-W01;CH033;_T;F;;62
2016-W01;CH033;_T;M;;58
2016-W01;CH033;Y20T24;T;;1
2016-W01;CH033;Y20T24;M;;1
2016-W01;CH033;Y25T29;T;;1
2016-W01;CH033;Y25T29;M;;1
2016-W01;CH033;Y40T44;T;;1
2016-W01;CH033;Y40T44;F;;1
2016-W01;CH033;Y45T49;T;;3
2016-W01;CH033;Y45T49;F;;1
2016-W01;CH033;Y45T49;M;;2
2016-W01;CH033;Y50T54;T;;3
2016-W01;CH033;Y50T54;F;;1
2016-W01;CH033;Y50T54;M;;2
2016-W01;CH033;Y55T59;T;;4
2016-W01;CH033;Y55T59;F;;3
2016-W01;CH033;Y55T59;M;;1
2016-W01;CH033;Y60T64;T;;5
2016-W01;CH033;Y60T64;F;;2
2016-W01;CH033;Y60T64;M;;3
2016-W01;CH033;Y65T69;T;;9
2016-W01;CH033;Y65T69;F;;5
2016-W01;CH033;Y65T69;M;;4
2016-W01;CH033;Y70T74;T;;16
2016-W01;CH033;Y70T74;F;;7
2016-W01;CH033;Y70T74;M;;9
2016-W01;CH033;Y75T79;T;;11
2016-W01;CH033;Y75T79;F;;5
2016-W01;CH033;Y75T79;M;;6
2016-W01;CH033;Y80T84;T;;18
2016-W01;CH033;Y80T84;F;;9
2016-W01;CH033;Y80T84;M;;9
2016-W01;CH033;Y85T89;T;;24
2016-W01;CH033;Y85T89;F;;12
2016-W01;CH033;Y85T89;M;;12
2016-W01;CH033;Y_GE90;T;;24
2016-W01;CH033;Y_GE90;F;;16
2016-W01;CH033;Y_GE90;M;;8
2016-W01;CH040;_T;T;;205
2016-W01;CH040;_T;F;;110
2016-W01;CH040;_T;M;;95
2016-W01;CH040;Y25T29;T;;1
2016-W01;CH040;Y25T29;M;;1
2016-W01;CH040;Y30T34;T;;1
2016-W01;CH040;Y30T34;F;;1
2016-W01;CH040;Y35T39;T;;1
2016-W01;CH040;Y35T39;M;;1
2016-W01;CH040;Y45T49;T;;1
2016-W01;CH040;Y45T49;F;;1
2016-W01;CH040;Y50T54;T;;5
2016-W01;CH040;Y50T54;F;;1
2016-W01;CH040;Y50T54;M;;4
2016-W01;CH040;Y55T59;T;;5
2016-W01;CH040;Y55T59;F;;4
2016-W01;CH040;Y55T59;M;;1
2016-W01;CH040;Y60T64;T;;6
2016-W01;CH040;Y60T64;F;;4
2016-W01;CH040;Y60T64;M;;2
2016-W01;CH040;Y65T69;T;;13
2016-W01;CH040;Y65T69;F;;4
2016-W01;CH040;Y65T69;M;;9
2016-W01;CH040;Y70T74;T;;17
2016-W01;CH040;Y70T74;F;;8
2016-W01;CH040;Y70T74;M;;9
2016-W01;CH040;Y75T79;T;;20
2016-W01;CH040;Y75T79;F;;9
2016-W01;CH040;Y75T79;M;;11
2016-W01;CH040;Y80T84;T;;32
2016-W01;CH040;Y80T84;F;;16
2016-W01;CH040;Y80T84;M;;16
2016-W01;CH040;Y85T89;T;;49
2016-W01;CH040;Y85T89;F;;29
2016-W01;CH040;Y85T89;M;;20
2016-W01;CH040;Y_GE90;T;;54
2016-W01;CH040;Y_GE90;F;;33
2016-W01;CH040;Y_GE90;M;;21
2016-W01;CH051;_T;T;;7
2016-W01;CH051;_T;F;;4
2016-W01;CH051;_T;M;;3
2016-W01;CH051;Y55T59;T;;1
2016-W01;CH051;Y55T59;F;;1
2016-W01;CH051;Y70T74;T;;1
2016-W01;CH051;Y70T74;M;;1
2016-W01;CH051;Y80T84;T;;2
2016-W01;CH051;Y80T84;M;;2
2016-W01;CH051;Y85T89;T;;1
2016-W01;CH051;Y85T89;F;;1
2016-W01;CH051;Y_GE90;T;;2
2016-W01;CH051;Y_GE90;F;;2
2016-W01;CH052;_T;T;;19
2016-W01;CH052;_T;F;;8
2016-W01;CH052;_T;M;;11
2016-W01;CH052;Y35T39;T;;1
2016-W01;CH052;Y35T39;M;;1
2016-W01;CH052;Y60T64;T;;1
2016-W01;CH052;Y60T64;F;;1
2016-W01;CH052;Y70T74;T;;3
2016-W01;CH052;Y70T74;F;;1
2016-W01;CH052;Y70T74;M;;2
2016-W01;CH052;Y75T79;T;;3
2016-W01;CH052;Y75T79;F;;1
2016-W01;CH052;Y75T79;M;;2
2016-W01;CH052;Y80T84;T;;3
2016-W01;CH052;Y80T84;M;;3
2016-W01;CH052;Y85T89;T;;4
2016-W01;CH052;Y85T89;F;;1
2016-W01;CH052;Y85T89;M;;3
2016-W01;CH052;Y_GE90;T;;4
2016-W01;CH052;Y_GE90;F;;4
2016-W01;CH053;_T;T;;10
2016-W01;CH053;_T;F;;6
2016-W01;CH053;_T;M;;4
2016-W01;CH053;Y60T64;T;;2
2016-W01;CH053;Y60T64;M;;2
2016-W01;CH053;Y75T79;T;;1
2016-W01;CH053;Y75T79;F;;1
2016-W01;CH053;Y80T84;T;;1
2016-W01;CH053;Y80T84;M;;1
2016-W01;CH053;Y85T89;T;;1
2016-W01;CH053;Y85T89;F;;1
2016-W01;CH053;Y_GE90;T;;5
2016-W01;CH053;Y_GE90;F;;4
2016-W01;CH053;Y_GE90;M;;1
2016-W01;CH054;_T;T;;3
2016-W01;CH054;_T;F;;2
2016-W01;CH054;_T;M;;1
2016-W01;CH054;Y85T89;T;;1
2016-W01;CH054;Y85T89;F;;1
2016-W01;CH054;Y_GE90;T;;2
2016-W01;CH054;Y_GE90;F;;1
2016-W01;CH054;Y_GE90;M;;1
2016-W01;CH055;_T;T;;79
2016-W01;CH055;_T;F;;36
2016-W01;CH055;_T;M;;43
2016-W01;CH055;Y20T24;T;;1
2016-W01;CH055;Y20T24;M;;1
2016-W01;CH055;Y45T49;T;;1
2016-W01;CH055;Y45T49;F;;1
2016-W01;CH055;Y50T54;T;;1
2016-W01;CH055;Y50T54;M;;1
2016-W01;CH055;Y55T59;T;;2
2016-W01;CH055;Y55T59;M;;2
2016-W01;CH055;Y60T64;T;;8
2016-W01;CH055;Y60T64;F;;2
2016-W01;CH055;Y60T64;M;;6
2016-W01;CH055;Y65T69;T;;5
2016-W01;CH055;Y65T69;F;;2
2016-W01;CH055;Y65T69;M;;3
2016-W01;CH055;Y70T74;T;;7
2016-W01;CH055;Y70T74;F;;3
2016-W01;CH055;Y70T74;M;;4
2016-W01;CH055;Y75T79;T;;9
2016-W01;CH055;Y75T79;F;;3
2016-W01;CH055;Y75T79;M;;6
2016-W01;CH055;Y80T84;T;;5
2016-W01;CH055;Y80T84;F;;3
2016-W01;CH055;Y80T84;M;;2
2016-W01;CH055;Y85T89;T;;17
2016-W01;CH055;Y85T89;F;;7
2016-W01;CH055;Y85T89;M;;10
2016-W01;CH055;Y_GE90;T;;23
2016-W01;CH055;Y_GE90;F;;15
2016-W01;CH055;Y_GE90;M;;8
2016-W01;CH056;_T;T;;35
2016-W01;CH056;_T;F;;18
2016-W01;CH056;_T;M;;17
2016-W01;CH056;Y0T4;T;;1
2016-W01;CH056;Y0T4;M;;1
2016-W01;CH056;Y30T34;T;;2
2016-W01;CH056;Y30T34;F;;1
2016-W01;CH056;Y30T34;M;;1
2016-W01;CH056;Y50T54;T;;1
2016-W01;CH056;Y50T54;M;;1
2016-W01;CH056;Y60T64;T;;2
2016-W01;CH056;Y60T64;F;;1
2016-W01;CH056;Y60T64;M;;1
2016-W01;CH056;Y65T69;T;;3
2016-W01;CH056;Y65T69;M;;3
2016-W01;CH056;Y70T74;T;;5
2016-W01;CH056;Y70T74;F;;1
2016-W01;CH056;Y70T74;M;;4
2016-W01;CH056;Y75T79;T;;2
2016-W01;CH056;Y75T79;F;;1
2016-W01;CH056;Y75T79;M;;1
2016-W01;CH056;Y85T89;T;;3
2016-W01;CH056;Y85T89;F;;2
2016-W01;CH056;Y85T89;M;;1
2016-W01;CH056;Y_GE90;T;;16
2016-W01;CH056;Y_GE90;F;;12
2016-W01;CH056;Y_GE90;M;;4
2016-W01;CH057;_T;T;;48
2016-W01;CH057;_T;F;;21
2016-W01;CH057;_T;M;;27
2016-W01;CH057;Y45T49;T;;1
2016-W01;CH057;Y45T49;M;;1
2016-W01;CH057;Y55T59;T;;2
2016-W01;CH057;Y55T59;F;;1
2016-W01;CH057;Y55T59;M;;1
2016-W01;CH057;Y60T64;T;;2
2016-W01;CH057;Y60T64;M;;2
2016-W01;CH057;Y65T69;T;;3
2016-W01;CH057;Y65T69;F;;2
2016-W01;CH057;Y65T69;M;;1
2016-W01;CH057;Y70T74;T;;7
2016-W01;CH057;Y70T74;F;;2
2016-W01;CH057;Y70T74;M;;5
2016-W01;CH057;Y75T79;T;;3
2016-W01;CH057;Y75T79;M;;3
2016-W01;CH057;Y80T84;T;;6
2016-W01;CH057;Y80T84;F;;1
2016-W01;CH057;Y80T84;M;;5
2016-W01;CH057;Y85T89;T;;11
2016-W01;CH057;Y85T89;F;;7
2016-W01;CH057;Y85T89;M;;4
2016-W01;CH057;Y_GE90;T;;13
2016-W01;CH057;Y_GE90;F;;8
2016-W01;CH057;Y_GE90;M;;5
2016-W01;CH061;_T;T;;43
2016-W01;CH061;_T;F;;20
2016-W01;CH061;_T;M;;23
2016-W01;CH061;Y50T54;T;;1
2016-W01;CH061;Y50T54;M;;1
2016-W01;CH061;Y65T69;T;;4
2016-W01;CH061;Y65T69;F;;2
2016-W01;CH061;Y65T69;M;;2
2016-W01;CH061;Y70T74;T;;1
2016-W01;CH061;Y70T74;M;;1
2016-W01;CH061;Y75T79;T;;5
2016-W01;CH061;Y75T79;F;;4
2016-W01;CH061;Y75T79;M;;1
2016-W01;CH061;Y80T84;T;;5
2016-W01;CH061;Y80T84;F;;3
2016-W01;CH061;Y80T84;M;;2
2016-W01;CH061;Y85T89;T;;14
2016-W01;CH061;Y85T89;F;;4
2016-W01;CH061;Y85T89;M;;10
2016-W01;CH061;Y_GE90;T;;13
2016-W01;CH061;Y_GE90;F;;7
2016-W01;CH061;Y_GE90;M;;6
2016-W01;CH062;_T;T;;8
2016-W01;CH062;_T;F;;4
2016-W01;CH062;_T;M;;4
2016-W01;CH062;Y65T69;T;;3
2016-W01;CH062;Y65T69;F;;2
2016-W01;CH062;Y65T69;M;;1
2016-W01;CH062;Y75T79;T;;1
2016-W01;CH062;Y75T79;M;;1
2016-W01;CH062;Y80T84;T;;3
2016-W01;CH062;Y80T84;F;;1
2016-W01;CH062;Y80T84;M;;2
2016-W01;CH062;Y85T89;T;;1
2016-W01;CH062;Y85T89;F;;1
2016-W01;CH063;_T;T;;30
2016-W01;CH063;_T;F;;14
2016-W01;CH063;_T;M;;16
2016-W01;CH063;Y20T24;T;;1
2016-W01;CH063;Y20T24;F;;1
2016-W01;CH063;Y45T49;T;;1
2016-W01;CH063;Y45T49;M;;1
2016-W01;CH063;Y60T64;T;;1
2016-W01;CH063;Y60T64;M;;1
2016-W01;CH063;Y65T69;T;;1
2016-W01;CH063;Y65T69;M;;1
2016-W01;CH063;Y70T74;T;;3
2016-W01;CH063;Y70T74;F;;2
2016-W01;CH063;Y70T74;M;;1
2016-W01;CH063;Y75T79;T;;3
2016-W01;CH063;Y75T79;F;;2
2016-W01;CH063;Y75T79;M;;1
2016-W01;CH063;Y80T84;T;;10
2016-W01;CH063;Y80T84;F;;4
2016-W01;CH063;Y80T84;M;;6
2016-W01;CH063;Y85T89;T;;7
2016-W01;CH063;Y85T89;F;;4
2016-W01;CH063;Y85T89;M;;3
2016-W01;CH063;Y_GE90;T;;3
2016-W01;CH063;Y_GE90;F;;1
2016-W01;CH063;Y_GE90;M;;2
2016-W01;CH064;_T;T;;5
2016-W01;CH064;_T;F;;2
2016-W01;CH064;_T;M;;3
2016-W01;CH064;Y50T54;T;;1
2016-W01;CH064;Y50T54;F;;1
2016-W01;CH064;Y80T84;T;;3
2016-W01;CH064;Y80T84;M;;3
2016-W01;CH064;Y_GE90;T;;1
2016-W01;CH064;Y_GE90;F;;1
2016-W01;CH065;_T;T;;6
2016-W01;CH065;_T;F;;1
2016-W01;CH065;_T;M;;5
2016-W01;CH065;Y30T34;T;;1
2016-W01;CH065;Y30T34;F;;1
2016-W01;CH065;Y65T69;T;;1
2016-W01;CH065;Y65T69;M;;1
2016-W01;CH065;Y70T74;T;;2
2016-W01;CH065;Y70T74;M;;2
2016-W01;CH065;Y80T84;T;;1
2016-W01;CH065;Y80T84;M;;1
2016-W01;CH065;Y85T89;T;;1
2016-W01;CH065;Y85T89;M;;1
2016-W01;CH066;_T;T;;14
2016-W01;CH066;_T;F;;8
2016-W01;CH066;_T;M;;6
2016-W01;CH066;Y45T49;T;;1
2016-W01;CH066;Y45T49;M;;1
2016-W01;CH066;Y50T54;T;;2
2016-W01;CH066;Y50T54;F;;1
2016-W01;CH066;Y50T54;M;;1
2016-W01;CH066;Y70T74;T;;2
2016-W01;CH066;Y70T74;F;;1
2016-W01;CH066;Y70T74;M;;1
2016-W01;CH066;Y75T79;T;;2
2016-W01;CH066;Y75T79;M;;2
2016-W01;CH066;Y80T84;T;;3
2016-W01;CH066;Y80T84;F;;3
2016-W01;CH066;Y85T89;T;;2
2016-W01;CH066;Y85T89;F;;1
2016-W01;CH066;Y85T89;M;;1
2016-W01;CH066;Y_GE90;T;;2
2016-W01;CH066;Y_GE90;F;;2
2016-W01;CH070;_T;T;;67
2016-W01;CH070;_T;F;;41
2016-W01;CH070;_T;M;;26
2016-W01;CH070;Y45T49;T;;1
2016-W01;CH070;Y45T49;F;;1
2016-W01;CH070;Y55T59;T;;1
2016-W01;CH070;Y55T59;F;;1
2016-W01;CH070;Y65T69;T;;6
2016-W01;CH070;Y65T69;F;;3
2016-W01;CH070;Y65T69;M;;3
2016-W01;CH070;Y70T74;T;;4
2016-W01;CH070;Y70T74;F;;1
2016-W01;CH070;Y70T74;M;;3
2016-W01;CH070;Y75T79;T;;4
2016-W01;CH070;Y75T79;F;;1
2016-W01;CH070;Y75T79;M;;3
2016-W01;CH070;Y80T84;T;;13
2016-W01;CH070;Y80T84;F;;7
2016-W01;CH070;Y80T84;M;;6
2016-W01;CH070;Y85T89;T;;14
2016-W01;CH070;Y85T89;F;;8
2016-W01;CH070;Y85T89;M;;6
2016-W01;CH070;Y_GE90;T;;24
2016-W01;CH070;Y_GE90;F;;19
2016-W01;CH070;Y_GE90;M;;5
2016-W02;CH;_T;T;;1243
