TIME_PERIOD;GEO;AGE;SEX;Obs_status;Obs_value
2015-W01;CH012;Y65T69;M;;4
2015-W01;CH012;Y70T74;T;;2
2015-W01;CH012;Y70T74;M;;2
2015-W01;CH012;Y75T79;T;;2
2015-W01;CH012;Y75T79;F;;1
2015-W01;CH012;Y75T79;M;;1
2015-W01;CH012;Y80T84;T;;8
2015-W01;CH012;Y80T84;F;;4
2015-W01;CH012;Y80T84;M;;4
2015-W01;CH012;Y85T89;T;;13
2015-W01;CH012;Y85T89;F;;5
2015-W01;CH012;Y85T89;M;;8
2015-W01;CH012;Y_GE90;T;;14
2015-W01;CH012;Y_GE90;F;;9
2015-W01;CH012;Y_GE90;M;;5
2015-W01;CH013;_T;T;;66
2015-W01;CH013;_T;F;;33
2015-W01;CH013;_T;M;;33
2015-W01;CH013;Y35T39;T;;1
2015-W01;CH013;Y35T39;M;;1
2015-W01;CH013;Y50T54;T;;2
2015-W01;CH013;Y50T54;M;;2
2015-W01;CH013;Y55T59;T;;2
2015-W01;CH013;Y55T59;M;;2
2015-W01;CH013;Y60T64;T;;4
2015-W01;CH013;Y60T64;M;;4
2015-W01;CH013;Y65T69;T;;5
2015-W01;CH013;Y65T69;F;;3
2015-W01;CH013;Y65T69;M;;2
2015-W01;CH013;Y70T74;T;;3
2015-W01;CH013;Y70T74;F;;2
2015-W01;CH013;Y70T74;M;;1
2015-W01;CH013;Y75T79;T;;11
2015-W01;CH013;Y75T79;F;;4
2015-W01;CH013;Y75T79;M;;7
2015-W01;CH013;Y80T84;T;;7
2015-W01;CH013;Y80T84;F;;5
2015-W01;CH013;Y80T84;M;;2
2015-W01;CH013;Y85T89;T;;14
2015-W01;CH013;Y85T89;F;;9
2015-W01;CH013;Y85T89;M;;5
2015-W01;CH013;Y_GE90;T;;17
2015-W01;CH013;Y_GE90;F;;10
2015-W01;CH013;Y_GE90;M;;7
2015-W01;CH021;_T;T;;212
2015-W01;CH021;_T;F;;102
2015-W01;CH021;_T;M;;110
2015-W01;CH021;Y35T39;T;;3
2015-W01;CH021;Y35T39;F;;2
2015-W01;CH021;Y35T39;M;;1
2015-W01;CH021;Y40T44;T;;1
2015-W01;CH021;Y40T44;M;;1
2015-W01;CH021;Y50T54;T;;4
2015-W01;CH021;Y50T54;M;;4
2015-W01;CH021;Y55T59;T;;6
2015-W01;CH021;Y55T59;F;;2
2015-W01;CH021;Y55T59;M;;4
2015-W01;CH021;Y60T64;T;;7
2015-W01;CH021;Y60T64;F;;1
2015-W01;CH021;Y60T64;M;;6
2015-W01;CH021;Y65T69;T;;10
2015-W01;CH021;Y65T69;F;;5
2015-W01;CH021;Y65T69;M;;5
2015-W01;CH021;Y70T74;T;;17
2015-W01;CH021;Y70T74;F;;8
2015-W01;CH021;Y70T74;M;;9
2015-W01;CH021;Y75T79;T;;18
2015-W01;CH021;Y75T79;F;;5
2015-W01;CH021;Y75T79;M;;13
2015-W01;CH021;Y80T84;T;;32
2015-W01;CH021;Y80T84;F;;10
2015-W01;CH021;Y80T84;M;;22
2015-W01;CH021;Y85T89;T;;51
2015-W01;CH021;Y85T89;F;;29
2015-W01;CH021;Y85T89;M;;22
2015-W01;CH021;Y_GE90;T;;63
2015-W01;CH021;Y_GE90;F;;40
2015-W01;CH021;Y_GE90;M;;23
2015-W01;CH022;_T;T;;43
2015-W01;CH022;_T;F;;23
2015-W01;CH022;_T;M;;20
2015-W01;CH022;Y30T34;T;;1
2015-W01;CH022;Y30T34;M;;1
2015-W01;CH022;Y40T44;T;;1
2015-W01;CH022;Y40T44;M;;1
2015-W01;CH022;Y50T54;T;;1
2015-W01;CH022;Y50T54;F;;1
2015-W01;CH022;Y55T59;T;;1
2015-W01;CH022;Y55T59;M;;1
2015-W01;CH022;Y60T64;T;;1
2015-W01;CH022;Y60T64;F;;1
2015-W01;CH022;Y65T69;T;;2
2015-W01;CH022;Y65T69;F;;1
2015-W01;CH022;Y65T69;M;;1
2015-W01;CH022;Y70T74;T;;6
2015-W01;CH022;Y70T74;F;;3
2015-W01;CH022;Y70T74;M;;3
2015-W01;CH022;Y75T79;T;;4
2015-W01;CH022;Y75T79;F;;1
2015-W01;CH022;Y75T79;M;;3
2015-W01;CH022;Y80T84;T;;7
2015-W01;CH022;Y80T84;F;;3
2015-W01;CH022;Y80T84;M;;4
2015-W01;CH022;Y85T89;T;;7
2015-W01;CH022;Y85T89;F;;5
2015-W01;CH022;Y85T89;M;;2
2015-W01;CH022;Y_GE90;T;;12
2015-W01;CH022;Y_GE90;F;;8
2015-W01;CH022;Y_GE90;M;;4
2015-W01;CH023;_T;T;;52
2015-W01;CH023;_T;F;;28
2015-W01;CH023;_T;M;;24
2015-W01;CH023;Y30T34;T;;1
2015-W01;CH023;Y30T34;M;;1
2015-W01;CH023;Y50T54;T;;1
2015-W01;CH023;Y50T54;F;;1
2015-W01;CH023;Y55T59;T;;4
2015-W01;CH023;Y55T59;F;;2
2015-W01;CH023;Y55T59;M;;2
2015-W01;CH023;Y60T64;T;;2
2015-W01;CH023;Y60T64;F;;1
2015-W01;CH023;Y60T64;M;;1
2015-W01;CH023;Y65T69;T;;4
2015-W01;CH023;Y65T69;F;;2
2015-W01;CH023;Y65T69;M;;2
2015-W01;CH023;Y70T74;T;;3
2015-W01;CH023;Y70T74;F;;1
2015-W01;CH023;Y70T74;M;;2
2015-W01;CH023;Y75T79;T;;6
2015-W01;CH023;Y75T79;F;;1
2015-W01;CH023;Y75T79;M;;5
2015-W01;CH023;Y80T84;T;;6
2015-W01;CH023;Y80T84;F;;4
2015-W01;CH023;Y80T84;M;;2
2015-W01;CH023;Y85T89;T;;13
2015-W01;CH023;Y85T89;F;;7
2015-W01;CH023;Y85T89;M;;6
2015-W01;CH023;Y_GE90;T;;12
2015-W01;CH023;Y_GE90;F;;9
2015-W01;CH023;Y_GE90;M;;3
2015-W01;CH024;_T;T;;38
2015-W01;CH024;_T;F;;16
2015-W01;CH024;_T;M;;22
2015-W01;CH024;Y0T4;T;;1
2015-W01;CH024;Y0T4;M;;1
2015-W01;CH024;Y45T49;T;;1
2015-W01;CH024;Y45T49;F;;1
2015-W01;CH024;Y50T54;T;;1
2015-W01;CH024;Y50T54;M;;1
2015-W01;CH024;Y55T59;T;;1
2015-W01;CH024;Y55T59;M;;1
2015-W01;CH024;Y65T69;T;;6
2015-W01;CH024;Y65T69;F;;1
2015-W01;CH024;Y65T69;M;;5
2015-W01;CH024;Y70T74;T;;2
2015-W01;CH024;Y70T74;M;;2
2015-W01;CH024;Y75T79;T;;5
2015-W01;CH024;Y75T79;F;;2
2015-W01;CH024;Y75T79;M;;3
2015-W01;CH024;Y80T84;T;;3
2015-W01;CH024;Y80T84;M;;3
2015-W01;CH024;Y85T89;T;;10
2015-W01;CH024;Y85T89;F;;8
2015-W01;CH024;Y85T89;M;;2
2015-W01;CH024;Y_GE90;T;;8
2015-W01;CH024;Y_GE90;F;;4
2015-W01;CH024;Y_GE90;M;;4
2015-W01;CH025;_T;T;;14
2015-W01;CH025;_T;F;;10
2015-W01;CH025;_T;M;;4
2015-W01;CH025;Y60T64;T;;1
2015-W01;CH025;Y60T64;F;;1
2015-W01;CH025;Y65T69;T;;1
2015-W01;CH025;Y65T69;M;;1
2015-W01;CH025;Y75T79;T;;1
2015-W01;CH025;Y75T79;M;;1
2015-W01;CH025;Y85T89;T;;4
2015-W01;CH025;Y85T89;F;;4
2015-W01;CH025;Y_GE90;T;;7
2015-W01;CH025;Y_GE90;F;;5
2015-W01;CH025;Y_GE90;M;;2
2015-W01;CH031;_T;T;;37
2015-W01;CH031;_T;F;;23
2015-W01;CH031;_T;M;;14
2015-W01;CH031;Y0T4;T;;1
2015-W01;CH031;Y0T4;M;;1
2015-W01;CH031;Y25T29;T;;1
2015-W01;CH031;Y25T29;F;;1
2015-W01;CH031;Y45T49;T;;1
2015-W01;CH031;Y45T49;M;;1
2015-W01;CH031;Y50T54;T;;2
2015-W01;CH031;Y50T54;M;;2
2015-W01;CH031;Y55T59;T;;2
2015-W01;CH031;Y55T59;F;;2
2015-W01;CH031;Y60T64;T;;2
2015-W01;CH031;Y60T64;F;;1
2015-W01;CH031;Y60T64;M;;1
2015-W01;CH031;Y65T69;T;;1
2015-W01;CH031;Y65T69;M;;1
2015-W01;CH031;Y70T74;T;;1
2015-W01;CH031;Y70T74;M;;1
2015-W01;CH031;Y75T79;T;;3
2015-W01;CH031;Y75T79;F;;1
2015-W01;CH031;Y75T79;M;;2
2015-W01;CH031;Y80T84;T;;4
2015-W01;CH031;Y80T84;F;;2
2015-W01;CH031;Y80T84;M;;2
2015-W01;CH031;Y85T89;T;;5
2015-W01;CH031;Y85T89;F;;3
2015-W01;CH031;Y85T89;M;;2
2015-W01;CH031;Y_GE90;T;;14
2015-W01;CH031;Y_GE90;F;;13
2015-W01;CH031;Y_GE90;M;;1
2015-W01;CH032;_T;T;;50
2015-W01;CH032;_T;F;;25
2015-W01;CH032;_T;M;;25
2015-W01;CH032;Y50T54;T;;1
2015-W01;CH032;Y50T54;F;;1
2015-W01;CH032;Y55T59;T;;1
2015-W01;CH032;Y55T59;M;;1
2015-W01;CH032;Y60T64;T;;1
2015-W01;CH032;Y60T64;F;;1
2015-W01;CH032;Y65T69;T;;4
2015-W01;CH032;Y65T69;F;;2
2015-W01;CH032;Y65T69;M;;2
2015-W01;CH032;Y70T74;T;;2
2015-W01;CH032;Y70T74;F;;2
2015-W01;CH032;Y75T79;T;;2
2015-W01;CH032;Y75T79;F;;1
2015-W01;CH032;Y75T79;M;;1
2015-W01;CH032;Y80T84;T;;10
2015-W01;CH032;Y80T84;F;;6
2015-W01;CH032;Y80T84;M;;4
2015-W01;CH032;Y85T89;T;;10
2015-W01;CH032;Y85T89;F;;3
2015-W01;CH032;Y85T89;M;;7
2015-W01;CH032;Y_GE90;T;;19
2015-W01;CH032;Y_GE90;F;;9
2015-W01;CH032;Y_GE90;M;;10
2015-W01;CH033;_T;T;;112
2015-W01;CH033;_T;F;;60
2015-W01;CH033;_T;M;;52
2015-W01;CH033;Y0T4;T;;1
2015-W01;CH033;Y0T4;M;;1
2015-W01;CH033;Y45T49;T;;2
2015-W01;CH033;Y45T49;M;;2
2015-W01;CH033;Y50T54;T;;4
2015-W01;CH033;Y50T54;F;;1
2015-W01;CH033;Y50T54;M;;3
2015-W01;CH033;Y55T59;T;;2
2015-W01;CH033;Y55T59;M;;2
2015-W01;CH033;Y60T64;T;;4
2015-W01;CH033;Y60T64;F;;3
2015-W01;CH033;Y60T64;M;;1
2015-W01;CH033;Y65T69;T;;7
2015-W01;CH033;Y65T69;F;;2
2015-W01;CH033;Y65T69;M;;5
2015-W01;CH033;Y70T74;T;;5
2015-W01;CH033;Y70T74;F;;1
2015-W01;CH033;Y70T74;M;;4
2015-W01;CH033;Y75T79;T;;8
2015-W01;CH033;Y75T79;F;;4
2015-W01;CH033;Y75T79;M;;4
2015-W01;CH033;Y80T84;T;;15
2015-W01;CH033;Y80T84;F;;9
2015-W01;CH033;Y80T84;M;;6
2015-W01;CH033;Y85T89;T;;31
2015-W01;CH033;Y85T89;F;;19
2015-W01;CH033;Y85T89;M;;12
2015-W01;CH033;Y_GE90;T;;33
2015-W01;CH033;Y_GE90;F;;21
2015-W01;CH033;Y_GE90;M;;12
2015-W01;CH040;_T;T;;244
2015-W01;CH040;_T;F;;120
2015-W01;CH040;_T;M;;124
2015-W01;CH040;Y0T4;T;;2
2015-W01;CH040;Y0T4;F;;1
2015-W01;CH040;Y0T4;M;;1
2015-W01;CH040;Y5T9;T;;1
2015-W01;CH040;Y5T9;M;;1
2015-W01;CH040;Y20T24;T;;1
2015-W01;CH040;Y20T24;F;;1
2015-W01;CH040;Y25T29;T;;1
2015-W01;CH040;Y25T29;M;;1
2015-W01;CH040;Y40T44;T;;2
2015-W01;CH040;Y40T44;F;;1
2015-W01;CH040;Y40T44;M;;1
2015-W01;CH040;Y45T49;T;;3
2015-W01;CH040;Y45T49;M;;3
2015-W01;CH040;Y50T54;T;;3
2015-W01;CH040;Y50T54;M;;3
2015-W01;CH040;Y55T59;T;;7
2015-W01;CH040;Y55T59;F;;2
2015-W01;CH040;Y55T59;M;;5
2015-W01;CH040;Y60T64;T;;13
2015-W01;CH040;Y60T64;F;;3
2015-W01;CH040;Y60T64;M;;10
2015-W01;CH040;Y65T69;T;;17
2015-W01;CH040;Y65T69;F;;4
2015-W01;CH040;Y65T69;M;;13
2015-W01;CH040;Y70T74;T;;14
2015-W01;CH040;Y70T74;F;;5
2015-W01;CH040;Y70T74;M;;9
2015-W01;CH040;Y75T79;T;;27
2015-W01;CH040;Y75T79;F;;15
2015-W01;CH040;Y75T79;M;;12
2015-W01;CH040;Y80T84;T;;40
2015-W01;CH040;Y80T84;F;;18
2015-W01;CH040;Y80T84;M;;22
2015-W01;CH040;Y85T89;T;;51
2015-W01;CH040;Y85T89;F;;30
2015-W01;CH040;Y85T89;M;;21
2015-W01;CH040;Y_GE90;T;;62
2015-W01;CH040;Y_GE90;F;;40
2015-W01;CH040;Y_GE90;M;;22
2015-W01;CH051;_T;T;;8
2015-W01;CH051;_T;F;;6
2015-W01;CH051;_T;M;;2
2015-W01;CH051;Y55T59;T;;1
2015-W01;CH051;Y55T59;F;;1
2015-W01;CH051;Y60T64;T;;1
2015-W01;CH051;Y60T64;F;;1
2015-W01;CH051;Y80T84;T;;1
2015-W01;CH051;Y80T84;F;;1
2015-W01;CH051;Y85T89;T;;1
2015-W01;CH051;Y85T89;M;;1
2015-W01;CH051;Y_GE90;T;;4
2015-W01;CH051;Y_GE90;F;;3
2015-W01;CH051;Y_GE90;M;;1
2015-W01;CH052;_T;T;;15
2015-W01;CH052;_T;F;;10
2015-W01;CH052;_T;M;;5
2015-W01;CH052;Y35T39;T;;1
2015-W01;CH052;Y35T39;F;;1
2015-W01;CH052;Y60T64;T;;2
2015-W01;CH052;Y60T64;F;;1
2015-W01;CH052;Y60T64;M;;1
2015-W01;CH052;Y75T79;T;;1
2015-W01;CH052;Y75T79;F;;1
2015-W01;CH052;Y80T84;T;;3
2015-W01;CH052;Y80T84;F;;2
2015-W01;CH052;Y80T84;M;;1
2015-W01;CH052;Y85T89;T;;3
2015-W01;CH052;Y85T89;F;;2
2015-W01;CH052;Y85T89;M;;1
2015-W01;CH052;Y_GE90;T;;5
2015-W01;CH052;Y_GE90;F;;3
2015-W01;CH052;Y_GE90;M;;2
2015-W01;CH053;_T;T;;12
2015-W01;CH053;_T;F;;9
2015-W01;CH053;_T;M;;3
2015-W01;CH053;Y55T59;T;;1
2015-W01;CH053;Y55T59;F;;1
2015-W01;CH053;Y65T69;T;;2
2015-W01;CH053;Y65T69;F;;1
2015-W01;CH053;Y65T69;M;;1
2015-W01;CH053;Y70T74;T;;2
2015-W01;CH053;Y70T74;F;;1
2015-W01;CH053;Y70T74;M;;1
2015-W01;CH053;Y80T84;T;;1
2015-W01;CH053;Y80T84;M;;1
2015-W01;CH053;Y85T89;T;;2
2015-W01;CH053;Y85T89;F;;2
2015-W01;CH053;Y_GE90;T;;4
2015-W01;CH053;Y_GE90;F;;4
2015-W01;CH054;_T;T;;3
2015-W01;CH054;_T;F;;3
2015-W01;CH054;Y80T84;T;;1
2015-W01;CH054;Y80T84;F;;1
2015-W01;CH054;Y85T89;T;;1
2015-W01;CH054;Y85T89;F;;1
2015-W01;CH054;Y_GE90;T;;1
2015-W01;CH054;Y_GE90;F;;1
2015-W01;CH055;_T;T;;82
2015-W01;CH055;_T;F;;52
2015-W01;CH055;_T;M;;30
2015-W01;CH055;Y0T4;T;;1
2015-W01;CH055;Y0T4;F;;1
2015-W01;CH055;Y35T39;T;;1
2015-W01;CH055;Y35T39;M;;1
2015-W01;CH055;Y55T59;T;;5
2015-W01;CH055;Y55T59;F;;4
2015-W01;CH055;Y55T59;M;;1
2015-W01;CH055;Y60T64;T;;6
2015-W01;CH055;Y60T64;F;;2
2015-W01;CH055;Y60T64;M;;4
2015-W01;CH055;Y65T69;T;;1
2015-W01;CH055;Y65T69;F;;1
2015-W01;CH055;Y70T74;T;;9
2015-W01;CH055;Y70T74;F;;6
2015-W01;CH055;Y70T74;M;;3
2015-W01;CH055;Y75T79;T;;9
2015-W01;CH055;Y75T79;F;;4
2015-W01;CH055;Y75T79;M;;5
2015-W01;CH055;Y80T84;T;;9
2015-W01;CH055;Y80T84;F;;3
2015-W01;CH055;Y80T84;M;;6
2015-W01;CH055;Y85T89;T;;17
2015-W01;CH055;Y85T89;F;;12
2015-W01;CH055;Y85T89;M;;5
2015-W01;CH055;Y_GE90;T;;24
2015-W01;CH055;Y_GE90;F;;19
2015-W01;CH055;Y_GE90;M;;5
2015-W01;CH056;_T;T;;37
2015-W01;CH056;_T;F;;23
2015-W01;CH056;_T;M;;14
2015-W01;CH056;Y55T59;T;;1
2015-W01;CH056;Y55T59;F;;1
2015-W01;CH056;Y60T64;T;;1
2015-W01;CH056;Y60T64;F;;1
2015-W01;CH056;Y65T69;T;;4
2015-W01;CH056;Y65T69;F;;1
2015-W01;CH056;Y65T69;M;;3
2015-W01;CH056;Y70T74;T;;1
2015-W01;CH056;Y70T74;M;;1
2015-W01;CH056;Y75T79;T;;2
2015-W01;CH056;Y75T79;F;;2
2015-W01;CH056;Y80T84;T;;8
2015-W01;CH056;Y80T84;F;;2
2015-W01;CH056;Y80T84;M;;6
2015-W01;CH056;Y85T89;T;;8
2015-W01;CH056;Y85T89;F;;7
2015-W01;CH056;Y85T89;M;;1
2015-W01;CH056;Y_GE90;T;;12
2015-W01;CH056;Y_GE90;F;;9
2015-W01;CH056;Y_GE90;M;;3
2015-W01;CH057;_T;T;;38
2015-W01;CH057;_T;F;;21
2015-W01;CH057;_T;M;;17
2015-W01;CH057;Y45T49;T;;2
2015-W01;CH057;Y45T49;M;;2
2015-W01;CH057;Y50T54;T;;1
2015-W01;CH057;Y50T54;F;;1
2015-W01;CH057;Y55T59;T;;2
2015-W01;CH057;Y55T59;F;;1
2015-W01;CH057;Y55T59;M;;1
2015-W01;CH057;Y60T64;T;;3
2015-W01;CH057;Y60T64;F;;1
2015-W01;CH057;Y60T64;M;;2
2015-W01;CH057;Y70T74;T;;2
2015-W01;CH057;Y70T74;M;;2
2015-W01;CH057;Y75T79;T;;3
2015-W01;CH057;Y75T79;F;;2
2015-W01;CH057;Y75T79;M;;1
2015-W01;CH057;Y80T84;T;;6
2015-W01;CH057;Y80T84;F;;2
2015-W01;CH057;Y80T84;M;;4
2015-W01;CH057;Y85T89;T;;8
2015-W01;CH057;Y85T89;F;;6
2015-W01;CH057;Y85T89;M;;2
2015-W01;CH057;Y_GE90;T;;11
2015-W01;CH057;Y_GE90;F;;8
2015-W01;CH057;Y_GE90;M;;3
2015-W01;CH061;_T;T;;68
2015-W01;CH061;_T;F;;27
2015-W01;CH061;_T;M;;41
2015-W01;CH061;Y30T34;T;;1
2015-W01;CH061;Y30T34;M;;1
2015-W01;CH061;Y45T49;T;;3
2015-W01;CH061;Y45T49;M;;3
2015-W01;CH061;Y50T54;T;;4
2015-W01;CH061;Y50T54;F;;1
2015-W01;CH061;Y50T54;M;;3
2015-W01;CH061;Y60T64;T;;2
2015-W01;CH061;Y60T64;F;;1
2015-W01;CH061;Y60T64;M;;1
2015-W01;CH061;Y65T69;T;;2
2015-W01;CH061;Y65T69;F;;1
2015-W01;CH061;Y65T69;M;;1
2015-W01;CH061;Y70T74;T;;5
2015-W01;CH061;Y70T74;F;;2
2015-W01;CH061;Y70T74;M;;3
2015-W01;CH061;Y75T79;T;;9
2015-W01;CH061;Y75T79;F;;2
2015-W01;CH061;Y75T79;M;;7
2015-W01;CH061;Y80T84;T;;10
2015-W01;CH061;Y80T84;F;;6
2015-W01;CH061;Y80T84;M;;4
2015-W01;CH061;Y85T89;T;;14
2015-W01;CH061;Y85T89;F;;6
2015-W01;CH061;Y85T89;M;;8
2015-W01;CH061;Y_GE90;T;;18
2015-W01;CH061;Y_GE90;F;;8
2015-W01;CH061;Y_GE90;M;;10
2015-W01;CH062;_T;T;;6
2015-W01;CH062;_T;F;;1
2015-W01;CH062;_T;M;;5
2015-W01;CH062;Y65T69;T;;1
2015-W01;CH062;Y65T69;M;;1
2015-W01;CH062;Y70T74;T;;1
2015-W01;CH062;Y70T74;M;;1
2015-W01;CH062;Y75T79;T;;1
2015-W01;CH062;Y75T79;M;;1
2015-W01;CH062;Y80T84;T;;2
2015-W01;CH062;Y80T84;M;;2
2015-W01;CH062;Y_GE90;T;;1
2015-W01;CH062;Y_GE90;F;;1
2015-W01;CH063;_T;T;;25
2015-W01;CH063;_T;F;;13
2015-W01;CH063;_T;M;;12
2015-W01;CH063;Y40T44;T;;1
2015-W01;CH063;Y40T44;M;;1
2015-W01;CH063;Y45T49;T;;1
2015-W01;CH063;Y45T49;F;;1
2015-W01;CH063;Y55T59;T;;1
2015-W01;CH063;Y55T59;M;;1
2015-W01;CH063;Y60T64;T;;2
2015-W01;CH063;Y60T64;M;;2
2015-W01;CH063;Y65T69;T;;3
2015-W01;CH063;Y65T69;F;;1
2015-W01;CH063;Y65T69;M;;2
2015-W01;CH063;Y70T74;T;;2
2015-W01;CH063;Y70T74;F;;2
2015-W01;CH063;Y75T79;T;;1
2015-W01;CH063;Y75T79;F;;1
2015-W01;CH063;Y80T84;T;;4
2015-W01;CH063;Y80T84;F;;2
2015-W01;CH063;Y80T84;M;;2
2015-W01;CH063;Y85T89;T;;5
2015-W01;CH063;Y85T89;F;;4
2015-W01;CH063;Y85T89;M;;1
2015-W01;CH063;Y_GE90;T;;5
2015-W01;CH063;Y_GE90;F;;2
2015-W01;CH063;Y_GE90;M;;3
2015-W01;CH064;_T;T;;5
2015-W01;CH064;_T;F;;4
2015-W01;CH064;_T;M;;1
2015-W01;CH064;Y75T79;T;;1
2015-W01;CH064;Y75T79;M;;1
2015-W01;CH064;Y80T84;T;;4
2015-W01;CH064;Y80T84;F;;4
2015-W01;CH065;_T;T;;7
2015-W01;CH065;_T;F;;5
2015-W01;CH065;_T;M;;2
2015-W01;CH065;Y50T54;T;;1
2015-W01;CH065;Y50T54;F;;1
2015-W01;CH065;Y55T59;T;;1
2015-W01;CH065;Y55T59;F;;1
2015-W01;CH065;Y60T64;T;;1
2015-W01;CH065;Y60T64;M;;1
2015-W01;CH065;Y75T79;T;;1
2015-W01;CH065;Y75T79;F;;1
2015-W01;CH065;Y85T89;T;;1
2015-W01;CH065;Y85T89;F;;1
2015-W01;CH065;Y_GE90;T;;2
2015-W01;CH065;Y_GE90;F;;1
2015-W01;CH065;Y_GE90;M;;1
2015-W01;CH066;_T;T;;5
2015-W01;CH066;_T;F;;1
2015-W01;CH066;_T;M;;4
2015-W01;CH066;Y75T79;T;;1
2015-W01;CH066;Y75T79;M;;1
2015-W01;CH066;Y80T84;T;;1
2015-W01;CH066;Y80T84;M;;1
2015-W01;CH066;Y85T89;T;;1
2015-W01;CH066;Y85T89;M;;1
2015-W01;CH066;Y_GE90;T;;2
2015-W01;CH066;Y_GE90;F;;1
2015-W01;CH066;Y_GE90;M;;1
2015-W01;CH070;_T;T;;59
2015-W01;CH070;_T;F;;29
2015-W01;CH070;_T;M;;30
2015-W01;CH070;Y35T39;T;;1
2015-W01;CH070;Y35T39;F;;1
